transaction_id,customer_id,product_id,transaction_date,transaction_time,quantity,unit_price,discount_applied,transaction_amount,profit_amount,payment_method,order_status,is_repeat_purchase
2747,2576,294,2024-02-08,02:23:00,3,61.8,0.0,185.41,70.17,paypal,completed,1
2748,2576,189,2023-03-06,03:23:00,2,11.18,1.81,18.74,7.57,paypal,completed,1
2749,2577,283,2025-06-20,06:10:00,1,9.64,0.0,9.64,3.77,paypal,completed,0
2750,2578,249,2022-07-04,05:45:00,1,10.93,0.0,10.93,3.18,paypal,completed,0
2751,2579,110,2024-02-01,23:38:00,2,22.79,0.0,45.57,11.3,debit_card,completed,0
2752,2579,278,2025-10-30,20:56:00,1,5.16,0.0,5.16,1.89,debit_card,completed,1
2753,2581,402,2022-06-19,04:36:00,1,235.85,0.0,235.85,75.98,wallet,completed,0
2754,2582,245,2022-07-19,01:50:00,1,105.56,0.0,105.56,37.43,paypal,completed,0
2755,2582,305,2026-01-04,10:17:00,3,17.11,0.0,51.33,17.14,wallet,completed,1
2756,2584,60,2022-10-13,15:48:00,1,132.15,0.0,132.15,31.4,debit_card,completed,0
2757,2586,313,2022-05-02,17:19:00,1,94.0,0.0,94.0,35.11,paypal,completed,0
2758,2590,258,2024-06-12,13:44:00,2,97.07,0.0,194.15,71.32,paypal,completed,0
2759,2590,420,2025-04-29,00:13:00,1,210.94,42.39,168.55,70.16,paypal,completed,1
2760,2591,397,2025-12-29,06:20:00,1,20.16,0.0,20.16,4.94,wallet,completed,0
2761,2593,394,2025-11-23,19:14:00,1,16.63,0.0,16.63,4.95,bank_transfer,completed,0
2762,2594,154,2024-09-12,13:33:00,1,85.09,0.0,85.09,31.29,debit_card,completed,0
2763,2595,70,2023-05-07,16:28:00,2,55.04,0.0,110.09,35.99,credit_card,completed,0
2764,2595,107,2025-10-17,17:51:00,1,8.22,0.0,8.22,3.19,credit_card,completed,1
2765,2596,30,2024-09-26,09:29:00,1,18.26,0.0,18.26,6.39,paypal,cancelled,0
2766,2598,381,2023-11-10,17:43:00,2,5.7,0.0,11.4,3.97,credit_card,completed,0
2767,2598,85,2022-10-08,20:06:00,3,28.87,0.0,86.61,36.48,bank_transfer,completed,1
2768,2599,111,2024-03-05,01:45:00,1,29.19,0.0,29.19,8.55,wallet,completed,0
2769,2602,55,2025-11-17,18:06:00,2,10.24,0.0,20.47,5.43,debit_card,completed,0
2770,2602,332,2025-12-04,05:00:00,3,29.75,0.0,89.26,41.63,wallet,completed,1
2771,2603,340,2023-10-11,20:00:00,3,17.3,0.0,51.89,22.7,credit_card,completed,0
2772,2604,88,2025-04-24,10:02:00,1,7.62,0.0,7.62,3.11,wallet,pending,0
2773,2604,66,2022-12-16,03:29:00,2,77.42,0.0,154.84,62.23,credit_card,completed,1
2774,2605,268,2023-08-05,02:36:00,3,30.84,0.0,92.51,31.0,bank_transfer,completed,0
2775,2606,102,2022-10-01,15:43:00,1,164.37,0.0,164.37,54.48,bank_transfer,completed,0
2776,2609,255,2025-03-02,17:31:00,1,88.51,0.0,88.51,21.94,wallet,completed,0
2777,2612,451,2024-01-12,23:52:00,2,65.65,0.0,131.29,56.87,bank_transfer,completed,0
2778,2614,405,2024-12-25,11:57:00,1,35.34,0.0,35.34,15.11,debit_card,completed,0
2779,2614,227,2024-06-22,19:36:00,1,5.9,0.0,5.9,1.49,paypal,completed,1
2780,2615,9,2024-08-16,12:40:00,1,111.49,0.0,111.49,37.36,bank_transfer,completed,0
2781,2616,168,2022-07-31,15:06:00,1,44.2,0.0,44.2,19.67,credit_card,completed,0
2782,2617,41,2022-10-09,03:13:00,1,33.75,0.0,33.75,12.86,wallet,completed,0
2783,2618,199,2022-02-02,18:56:00,1,45.78,0.0,45.78,15.68,debit_card,completed,0
2784,2619,64,2024-12-12,06:44:00,1,7.62,0.0,7.62,2.71,debit_card,completed,0
2785,2620,75,2024-03-01,17:59:00,1,9.83,0.0,9.83,2.69,paypal,completed,0
2786,2620,328,2024-03-30,09:58:00,1,34.8,0.0,34.8,12.9,paypal,completed,1
2787,2621,182,2024-07-23,20:49:00,1,57.87,0.0,57.87,23.31,credit_card,completed,0
2788,2622,317,2025-02-09,21:28:00,1,20.92,0.0,20.92,5.99,wallet,completed,0
2789,2627,323,2022-01-17,21:16:00,3,17.66,0.0,52.98,21.78,debit_card,completed,0
2790,2627,82,2026-01-20,17:31:00,2,82.15,0.0,164.3,61.72,credit_card,completed,1
2791,2629,339,2025-09-16,16:56:00,2,13.73,0.0,27.47,9.88,paypal,completed,0
2792,2629,65,2023-09-24,21:55:00,1,13.44,0.0,13.44,5.8,bank_transfer,completed,1
2793,2630,419,2023-03-30,20:17:00,1,82.31,0.0,82.31,35.44,credit_card,completed,0
2794,2631,374,2021-12-14,23:13:00,1,70.51,0.0,70.51,21.08,debit_card,completed,0
2795,2631,106,2024-03-06,21:10:00,1,84.76,0.0,84.76,37.15,paypal,completed,1
2796,2633,135,2024-12-10,16:45:00,1,76.75,6.48,70.27,31.92,wallet,pending,0
2797,2633,375,2023-02-27,11:27:00,1,15.51,3.52,11.99,6.46,debit_card,completed,1
2798,2633,421,2023-05-14,07:12:00,1,125.93,25.81,100.12,54.59,wallet,completed,1
2799,2633,3,2024-04-26,20:42:00,1,111.82,0.0,111.82,34.29,debit_card,completed,1
2800,2633,7,2023-08-09,12:59:00,1,56.3,0.0,56.3,25.13,bank_transfer,completed,1
2801,2635,96,2025-07-17,01:02:00,1,28.2,0.0,28.2,11.89,wallet,completed,0
2802,2636,19,2023-08-09,05:49:00,2,254.11,0.0,508.23,227.35,wallet,completed,0
2803,2636,94,2025-11-20,00:21:00,1,10.78,0.0,10.78,4.6,wallet,completed,1
2804,2636,495,2025-12-16,07:26:00,1,18.18,0.0,18.18,7.99,credit_card,completed,1
2805,2637,214,2025-03-24,20:52:00,1,9.14,0.0,9.14,3.45,paypal,completed,0
2806,2637,47,2023-06-29,18:07:00,1,27.06,0.0,27.06,10.1,wallet,completed,1
2807,2639,292,2024-12-11,09:49:00,1,29.63,0.0,29.63,7.98,paypal,completed,0
2808,2639,265,2025-10-27,17:57:00,1,9.61,0.0,9.61,3.46,wallet,completed,1
2809,2640,439,2025-07-03,12:13:00,3,55.5,0.0,166.51,73.39,bank_transfer,completed,0
2810,2645,449,2025-11-16,15:13:00,1,46.57,0.0,46.57,17.13,debit_card,cancelled,0
2811,2646,448,2023-04-09,10:47:00,1,34.23,0.0,34.23,10.08,debit_card,pending,0
2812,2647,88,2023-12-12,23:39:00,1,7.55,0.0,7.55,3.12,bank_transfer,completed,0
2813,2651,212,2022-10-21,22:06:00,1,8.7,0.0,8.7,2.48,bank_transfer,completed,0
2814,2652,238,2021-10-08,01:05:00,1,7.4,0.0,7.4,2.14,bank_transfer,cancelled,0
2815,2652,418,2025-02-11,15:37:00,1,119.03,0.0,119.03,41.93,wallet,cancelled,1
2816,2653,40,2023-11-15,06:47:00,2,41.98,0.0,83.95,31.69,bank_transfer,completed,0
2817,2653,295,2025-01-23,00:17:00,1,4.86,0.0,4.86,2.04,wallet,completed,1
2818,2654,367,2024-12-14,02:01:00,2,29.1,0.0,58.2,20.53,bank_transfer,completed,0
2819,2657,172,2022-07-18,22:06:00,2,4.99,0.0,9.98,4.28,bank_transfer,completed,0
2820,2657,233,2024-12-12,23:22:00,3,144.65,0.0,433.95,160.87,bank_transfer,completed,1
2821,2661,286,2025-02-08,04:36:00,2,199.17,0.0,398.35,125.83,paypal,completed,0
2822,2661,136,2023-09-20,03:25:00,1,46.99,0.0,46.99,17.91,paypal,completed,1
2823,2663,115,2023-03-20,23:46:00,1,20.83,3.77,17.06,5.73,credit_card,completed,0
2824,2665,378,2024-01-27,19:25:00,1,13.23,0.0,13.23,3.67,wallet,completed,0
2825,2665,476,2021-06-03,06:50:00,1,46.57,0.0,46.57,13.77,wallet,completed,1
2826,2665,229,2025-08-30,19:36:00,1,30.62,0.0,30.62,11.11,credit_card,completed,1
2827,2667,54,2024-01-02,09:43:00,1,7.72,0.77,6.95,2.2,paypal,pending,0
2828,2668,281,2021-11-26,15:11:00,1,28.79,0.0,28.79,12.31,debit_card,completed,0
2829,2668,82,2021-08-30,02:12:00,1,87.69,0.0,87.69,30.03,paypal,completed,1
2830,2668,403,2025-01-26,00:24:00,3,26.56,0.0,79.67,25.49,paypal,completed,1
2831,2670,420,2025-03-28,16:04:00,3,213.47,0.0,640.41,190.26,credit_card,completed,0
2832,2673,477,2024-04-17,05:06:00,1,31.84,0.0,31.84,9.94,paypal,completed,0
2833,2673,42,2023-06-21,17:41:00,2,90.28,5.96,168.63,47.17,credit_card,completed,1
2834,2673,364,2021-08-27,00:09:00,1,211.35,0.0,211.35,67.04,wallet,completed,1
2835,2678,52,2022-06-11,19:20:00,1,49.19,0.0,49.19,13.51,credit_card,completed,0
2836,2680,432,2024-08-09,09:46:00,2,43.48,0.0,86.96,26.78,bank_transfer,completed,0
2837,2682,236,2023-03-24,12:54:00,1,44.03,0.0,44.03,15.81,bank_transfer,completed,0
2838,2683,230,2022-09-13,20:29:00,1,490.68,0.0,490.68,215.28,wallet,completed,0
2839,2684,340,2024-05-12,16:30:00,1,17.31,0.0,17.31,7.56,bank_transfer,completed,0
2840,2686,272,2024-10-25,23:43:00,1,79.15,0.0,79.15,25.78,paypal,completed,0
2841,2687,413,2025-08-02,05:30:00,1,19.18,0.0,19.18,5.33,paypal,completed,0
2842,2688,344,2024-10-21,11:06:00,1,66.92,0.0,66.92,17.41,paypal,completed,0
2843,2688,305,2025-10-29,13:37:00,1,18.55,0.0,18.55,5.5,bank_transfer,completed,1
2844,2690,45,2025-09-10,19:24:00,3,27.7,0.0,83.11,33.88,wallet,completed,0
2845,2690,348,2023-06-23,07:52:00,1,72.89,0.0,72.89,26.88,paypal,completed,1
2846,2690,147,2023-07-18,05:44:00,1,186.02,0.0,186.02,58.53,credit_card,completed,1
2847,2691,224,2025-12-05,18:13:00,1,307.63,0.0,307.63,101.97,credit_card,completed,0
2848,2692,10,2024-06-27,08:29:00,1,32.36,0.0,32.36,10.58,credit_card,completed,0
2849,2692,312,2022-10-16,13:48:00,1,14.67,0.0,14.67,4.32,paypal,completed,1
2850,2692,100,2023-04-05,22:31:00,1,19.14,0.0,19.14,8.2,debit_card,returned,1
2851,2693,144,2025-07-02,04:48:00,1,53.04,0.0,53.04,14.32,wallet,completed,0
2852,2694,4,2022-03-22,07:00:00,2,19.5,0.0,39.0,17.15,credit_card,completed,0
2853,2699,263,2025-07-22,03:34:00,3,86.88,0.0,260.63,105.95,paypal,completed,0
2854,2700,337,2024-01-10,18:19:00,1,13.05,0.0,13.05,5.46,credit_card,completed,0
2855,2700,371,2023-04-29,20:47:00,2,238.15,0.0,476.3,173.41,credit_card,completed,1
2856,2701,289,2023-12-04,15:47:00,1,8.89,0.0,8.89,3.39,bank_transfer,completed,0
2857,2702,355,2022-09-10,21:17:00,1,12.39,0.0,12.39,5.19,bank_transfer,completed,0
2858,2702,115,2022-01-01,17:27:00,1,19.53,0.0,19.53,5.36,credit_card,completed,1
2859,2704,374,2023-08-24,01:18:00,1,67.24,0.0,67.24,21.57,credit_card,completed,0
2860,2706,228,2024-11-11,18:20:00,1,40.2,0.0,40.2,14.96,wallet,completed,0
2861,2709,317,2023-11-19,15:27:00,1,21.64,0.0,21.64,5.88,bank_transfer,completed,0
2862,2710,171,2023-08-30,11:44:00,1,15.53,0.0,15.53,5.27,credit_card,pending,0
2863,2710,419,2025-05-03,18:43:00,1,80.55,0.0,80.55,35.71,paypal,completed,1
2864,2710,401,2022-04-19,11:17:00,1,13.58,0.0,13.58,4.45,paypal,completed,1
2865,2711,328,2025-04-20,00:40:00,2,35.25,0.0,70.49,25.67,paypal,completed,0
2866,2711,456,2022-06-30,21:49:00,3,9.12,0.0,27.37,7.05,wallet,completed,1
2867,2713,477,2024-08-01,18:51:00,2,30.16,0.0,60.32,20.39,wallet,pending,0
2868,2713,42,2024-09-01,16:14:00,1,89.57,0.0,89.57,22.79,paypal,completed,1
2869,2714,72,2024-02-26,16:26:00,1,32.13,0.0,32.13,13.92,credit_card,completed,0
2870,2717,316,2024-01-14,21:37:00,3,19.64,0.0,58.93,20.98,paypal,completed,0
2871,2719,149,2025-10-24,10:55:00,1,5.13,0.0,5.13,1.9,credit_card,completed,0
2872,2719,52,2024-04-13,18:57:00,1,50.1,0.0,50.1,13.38,debit_card,completed,1
2873,2721,430,2024-10-05,20:19:00,1,80.01,0.0,80.01,33.97,bank_transfer,completed,0
2874,2721,44,2025-06-20,18:25:00,3,35.17,0.0,105.52,44.08,credit_card,pending,1
2875,2721,14,2025-06-20,14:22:00,1,5.02,0.0,5.02,1.52,wallet,completed,1
2876,2722,374,2022-04-24,12:54:00,1,67.86,0.0,67.86,21.48,debit_card,completed,0
2877,2722,301,2023-01-05,20:57:00,3,235.75,0.0,707.24,201.05,wallet,completed,1
2878,2723,167,2025-01-24,13:37:00,1,4.78,0.0,4.78,1.74,credit_card,completed,0
2879,2723,306,2024-07-18,17:25:00,1,67.57,0.0,67.57,22.71,debit_card,completed,1
2880,2723,466,2023-06-09,11:14:00,1,9.94,1.67,8.27,4.57,paypal,completed,1
2881,2723,419,2021-12-16,10:02:00,3,86.01,0.0,258.04,104.66,wallet,completed,1
2882,2726,489,2025-03-16,18:13:00,2,21.67,0.0,43.34,17.56,wallet,completed,0
2883,2729,224,2024-01-19,23:00:00,1,325.26,0.0,325.26,99.33,paypal,completed,0
2884,2729,473,2024-11-10,09:56:00,1,55.8,0.0,55.8,19.78,paypal,completed,1
2885,2729,136,2024-03-20,16:05:00,1,49.78,0.0,49.78,17.49,bank_transfer,completed,1
2886,2730,108,2025-04-28,20:13:00,2,66.04,0.0,132.08,34.35,credit_card,completed,0
2887,2730,380,2025-05-07,21:49:00,1,23.82,0.0,23.82,6.19,credit_card,completed,1
2888,2730,455,2025-07-05,18:21:00,1,20.1,0.0,20.1,7.31,wallet,completed,1
2889,2731,340,2021-12-17,21:17:00,1,17.21,2.38,14.83,7.94,bank_transfer,completed,0
2890,2733,128,2022-12-15,14:07:00,1,99.54,0.0,99.54,31.63,debit_card,completed,0
2891,2733,112,2023-10-06,18:54:00,2,8.06,0.0,16.11,5.16,debit_card,returned,1
2892,2734,164,2024-09-18,08:29:00,1,22.32,0.0,22.32,10.06,bank_transfer,completed,0
2893,2736,86,2026-01-10,18:21:00,1,16.84,0.0,16.84,4.69,credit_card,completed,0
2894,2738,366,2025-05-29,00:53:00,1,91.3,0.0,91.3,23.24,wallet,completed,0
2895,2738,347,2025-11-29,15:02:00,1,17.5,0.0,17.5,5.89,bank_transfer,pending,1
2896,2740,290,2023-05-09,18:31:00,1,7.1,0.0,7.1,3.02,debit_card,completed,0
2897,2740,247,2023-02-23,21:50:00,3,5.1,0.0,15.31,6.04,credit_card,pending,1
2898,2742,367,2023-01-17,05:30:00,2,28.85,0.0,57.7,20.6,bank_transfer,pending,0
2899,2743,14,2022-10-28,17:27:00,1,4.79,0.0,4.79,1.55,paypal,completed,0
2900,2743,200,2023-12-23,17:11:00,1,17.17,0.0,17.17,4.63,paypal,completed,1
2901,2743,57,2025-05-31,07:30:00,1,84.87,19.14,65.72,28.97,credit_card,completed,1
2902,2743,379,2025-11-05,10:25:00,3,492.62,0.0,1477.87,612.26,wallet,cancelled,1
2903,2743,213,2023-07-30,04:26:00,2,16.86,0.0,33.72,13.82,bank_transfer,completed,1
2904,2745,3,2023-05-15,08:39:00,1,112.69,0.0,112.69,34.16,debit_card,completed,0
2905,2747,49,2022-03-12,22:06:00,1,198.54,0.0,198.54,75.25,wallet,pending,0
2906,2750,95,2024-07-15,04:42:00,1,27.28,0.0,27.28,7.88,credit_card,completed,0
2907,2751,195,2021-12-09,07:28:00,1,74.58,15.58,59.01,35.91,credit_card,completed,0
2908,2751,318,2022-02-08,18:59:00,1,32.59,0.0,32.59,11.29,paypal,completed,1
2909,2751,128,2025-05-24,22:43:00,1,102.64,0.0,102.64,31.16,paypal,completed,1
2910,2751,124,2022-07-15,10:21:00,1,19.31,0.0,19.31,8.11,debit_card,completed,1
2911,2752,221,2025-04-04,14:17:00,2,21.97,3.84,36.25,18.24,paypal,completed,0
2912,2752,169,2024-05-11,00:56:00,1,5.1,0.0,5.1,1.93,debit_card,completed,1
2913,2757,15,2024-02-26,03:34:00,1,86.28,0.0,86.28,33.33,bank_transfer,completed,0
2914,2757,54,2024-07-28,04:19:00,1,7.75,0.0,7.75,2.08,paypal,completed,1
2915,2757,194,2023-02-11,20:35:00,1,19.81,0.0,19.81,7.57,wallet,completed,1
2916,2760,310,2023-03-05,09:32:00,1,66.17,0.0,66.17,21.84,debit_card,completed,0
2917,2761,351,2025-10-20,02:32:00,1,73.63,0.0,73.63,21.15,credit_card,pending,0
2918,2761,126,2024-10-19,10:37:00,1,28.35,0.0,28.35,11.21,wallet,completed,1
2919,2762,480,2021-12-25,02:12:00,2,72.41,0.0,144.83,38.28,credit_card,completed,0
2920,2762,221,2025-09-21,23:03:00,1,23.02,0.0,23.02,8.39,paypal,completed,1
2921,2762,345,2025-02-12,15:21:00,2,87.49,0.0,174.97,45.09,wallet,completed,1
2922,2763,74,2024-06-29,15:56:00,3,21.42,0.0,64.25,20.72,paypal,completed,0
2923,2764,280,2023-11-07,21:59:00,3,16.46,0.0,49.37,13.5,bank_transfer,completed,0
2924,2764,359,2022-01-22,03:14:00,1,59.69,0.0,59.69,16.44,credit_card,completed,1
2925,2764,360,2021-04-06,14:01:00,1,264.64,0.0,264.64,112.17,wallet,completed,1
2926,2766,222,2022-07-30,11:37:00,1,73.87,0.0,73.87,27.66,bank_transfer,completed,0
2927,2766,411,2022-11-20,13:17:00,1,11.97,0.0,11.97,4.54,paypal,completed,1
2928,2769,215,2022-11-30,09:12:00,2,20.99,0.0,41.99,12.8,bank_transfer,completed,0
2929,2769,291,2025-03-02,06:29:00,1,22.09,0.0,22.09,7.99,wallet,completed,1
2930,2769,459,2024-09-22,20:36:00,3,35.05,7.84,81.63,43.74,bank_transfer,completed,1
2931,2770,20,2024-11-23,10:11:00,1,81.81,0.0,81.81,20.24,paypal,completed,0
2932,2770,401,2023-11-20,01:39:00,1,13.71,0.0,13.71,4.43,credit_card,completed,1
2933,2770,76,2023-02-15,14:30:00,1,39.27,0.0,39.27,12.83,bank_transfer,cancelled,1
2934,2772,365,2022-06-18,13:18:00,1,7.8,0.0,7.8,2.84,paypal,completed,0
2935,2772,123,2025-08-31,23:46:00,2,7.65,0.0,15.3,4.63,wallet,completed,1
2936,2772,461,2024-08-08,12:01:00,1,35.92,0.0,35.92,15.27,bank_transfer,completed,1
2937,2773,235,2024-05-20,02:18:00,3,33.24,0.0,99.71,45.37,wallet,completed,0
2938,2774,350,2025-04-11,20:17:00,1,28.23,0.0,28.23,8.68,bank_transfer,completed,0
2939,2778,249,2021-12-06,02:34:00,3,10.46,0.0,31.38,9.75,credit_card,completed,0
2940,2778,475,2022-02-26,16:17:00,1,18.29,0.0,18.29,5.47,bank_transfer,completed,1
2941,2778,364,2022-05-04,09:30:00,2,208.93,0.0,417.87,134.8,credit_card,completed,1
2942,2778,65,2025-03-01,13:22:00,1,14.39,0.0,14.39,5.66,credit_card,completed,1
2943,2778,393,2024-09-11,01:20:00,2,120.46,0.0,240.92,74.76,credit_card,completed,1
2944,2778,254,2021-12-18,12:32:00,2,20.77,1.23,39.07,14.28,wallet,completed,1
2945,2781,327,2025-01-13,05:56:00,1,10.48,0.0,10.48,4.42,debit_card,completed,0
2946,2781,273,2024-02-11,19:44:00,2,104.77,0.0,209.54,71.57,debit_card,completed,1
2947,2781,143,2023-01-10,16:25:00,1,23.36,0.0,23.36,8.64,debit_card,pending,1
2948,2783,129,2022-06-28,12:55:00,1,14.44,0.0,14.44,5.37,wallet,completed,0
2949,2783,245,2023-10-19,11:47:00,1,104.8,0.0,104.8,37.54,paypal,completed,1
2950,2783,264,2023-09-27,12:08:00,1,22.02,0.0,22.02,8.26,credit_card,cancelled,1
2951,2784,432,2022-08-22,20:23:00,2,43.23,0.0,86.45,26.85,paypal,completed,0
2952,2785,426,2024-09-27,02:33:00,3,32.69,0.0,98.06,44.24,debit_card,completed,0
2953,2786,313,2024-09-15,05:19:00,1,90.08,20.02,70.06,38.7,wallet,completed,0
2954,2786,271,2025-12-31,20:54:00,2,34.9,0.0,69.8,16.71,paypal,completed,1
2955,2788,300,2025-09-29,11:29:00,2,55.84,0.0,111.68,44.17,bank_transfer,completed,0
2956,2790,258,2023-06-21,16:03:00,1,98.48,0.0,98.48,35.45,paypal,completed,0
2957,2791,181,2023-01-26,05:23:00,2,7.78,0.0,15.56,4.83,credit_card,completed,0
2958,2791,342,2023-08-29,20:09:00,1,65.82,0.0,65.82,18.32,credit_card,completed,1
2959,2791,500,2023-10-12,21:09:00,1,675.64,0.0,675.64,232.77,wallet,completed,1
2960,2792,57,2024-05-18,18:45:00,1,81.81,0.0,81.81,26.56,wallet,pending,0
2961,2793,473,2021-10-18,05:13:00,1,55.91,0.0,55.91,19.76,paypal,cancelled,0
2962,2793,7,2023-05-02,14:09:00,1,59.71,0.0,59.71,24.61,wallet,pending,1
2963,2793,83,2024-09-02,16:14:00,2,81.59,0.0,163.18,62.28,bank_transfer,completed,1
2964,2793,214,2023-02-15,12:19:00,1,9.47,0.0,9.47,3.4,bank_transfer,returned,1
2965,2794,404,2026-01-05,16:33:00,1,54.03,0.0,54.03,15.89,paypal,completed,0
2966,2794,493,2024-11-08,05:35:00,2,24.93,0.0,49.85,11.8,debit_card,completed,1
2967,2795,458,2023-07-01,15:37:00,2,40.2,0.0,80.4,21.9,credit_card,completed,0
2968,2800,180,2022-10-07,09:36:00,3,81.88,0.0,245.63,66.99,paypal,returned,0
2969,2801,336,2024-10-23,10:04:00,2,4.76,0.0,9.51,3.85,wallet,completed,0
2970,2801,116,2023-08-27,00:04:00,1,37.06,0.0,37.06,12.86,wallet,pending,1
2971,2802,492,2024-01-03,20:13:00,2,5.42,0.0,10.83,4.12,wallet,cancelled,0
2972,2802,304,2023-03-23,01:11:00,1,9.13,0.0,9.13,3.55,debit_card,pending,1
2973,2802,21,2025-12-30,18:43:00,2,57.48,0.0,114.96,49.72,wallet,completed,1
2974,2802,395,2025-09-28,01:29:00,2,25.16,0.0,50.32,22.61,debit_card,completed,1
2975,2803,187,2025-01-27,10:25:00,1,33.63,0.0,33.63,11.55,debit_card,pending,0
2976,2804,292,2025-07-28,04:44:00,3,30.19,0.0,90.57,23.67,wallet,pending,0
2977,2805,430,2022-04-16,00:06:00,1,82.19,19.8,62.39,36.61,wallet,completed,0
2978,2808,113,2025-03-05,03:11:00,1,122.0,0.0,122.0,51.65,wallet,completed,0
2979,2808,103,2024-12-26,10:32:00,3,63.58,9.8,161.35,67.12,bank_transfer,completed,1
2980,2808,387,2025-06-07,21:41:00,1,9.35,0.0,9.35,2.78,wallet,completed,1
2981,2808,275,2023-09-27,20:45:00,1,73.27,0.0,73.27,19.12,credit_card,completed,1
2982,2809,76,2022-04-28,01:44:00,2,41.42,0.0,82.84,25.01,credit_card,completed,0
2983,2809,192,2023-01-13,13:35:00,1,242.34,0.0,242.34,69.99,paypal,completed,1
2984,2809,264,2022-06-15,23:04:00,1,22.89,0.0,22.89,8.13,credit_card,completed,1
2985,2809,194,2024-03-05,14:30:00,1,18.87,0.0,18.87,7.71,bank_transfer,completed,1
2986,2809,75,2024-12-01,00:05:00,3,9.78,0.0,29.33,8.08,wallet,completed,1
2987,2810,483,2024-07-21,15:18:00,1,18.15,0.0,18.15,6.53,paypal,completed,0
2988,2810,189,2026-01-19,05:35:00,1,11.75,1.22,10.53,3.61,bank_transfer,completed,1
2989,2810,188,2025-10-19,02:21:00,2,7.82,0.0,15.63,5.03,paypal,completed,1
2990,2810,135,2024-02-21,14:09:00,2,82.49,0.0,164.98,60.17,debit_card,completed,1
2991,2813,43,2021-08-01,18:17:00,3,85.25,0.0,255.76,77.17,debit_card,completed,0
2992,2814,378,2024-09-22,15:49:00,1,12.36,0.0,12.36,3.8,debit_card,completed,0
2993,2814,220,2021-12-26,11:43:00,1,151.97,0.0,151.97,42.0,bank_transfer,completed,1
2994,2814,353,2024-04-03,16:47:00,1,158.24,0.0,158.24,56.92,bank_transfer,completed,1
2995,2815,272,2026-01-10,04:47:00,1,79.98,6.04,73.94,26.56,paypal,completed,0
2996,2817,490,2022-12-31,21:50:00,1,285.24,0.0,285.24,116.35,credit_card,completed,0
2997,2818,423,2025-08-14,08:27:00,1,36.51,0.0,36.51,10.14,bank_transfer,completed,0
2998,2820,370,2024-03-12,16:29:00,1,62.34,0.0,62.34,15.44,paypal,pending,0
2999,2820,400,2022-07-24,23:48:00,2,56.46,0.0,112.91,38.86,wallet,completed,1
3000,2823,252,2023-10-11,19:15:00,1,85.82,0.0,85.82,28.44,credit_card,completed,0
3001,2823,12,2023-06-17,07:28:00,1,89.18,0.0,89.18,29.19,credit_card,completed,1
3002,2823,500,2025-01-29,20:49:00,1,644.35,0.0,644.35,237.47,credit_card,completed,1
3003,2823,385,2023-01-03,10:01:00,1,18.01,0.0,18.01,6.11,paypal,completed,1
3004,2823,19,2025-11-25,21:02:00,1,262.1,0.0,262.1,112.47,paypal,completed,1
3005,2823,43,2024-01-14,02:42:00,1,87.89,0.0,87.89,25.33,debit_card,completed,1
3006,2823,10,2022-12-26,08:45:00,1,32.64,0.0,32.64,10.53,bank_transfer,completed,1
3007,2823,377,2026-01-15,11:07:00,2,22.89,0.0,45.78,19.69,credit_card,pending,1
3008,2827,500,2022-10-09,06:25:00,1,622.7,0.0,622.7,240.72,bank_transfer,cancelled,0
3009,2830,203,2023-07-30,04:31:00,1,18.88,0.0,18.88,4.98,wallet,completed,0
3010,2830,133,2022-11-22,19:46:00,3,30.2,0.0,90.6,28.86,debit_card,completed,1
3011,2831,247,2023-03-20,03:38:00,2,5.01,0.0,10.03,4.06,debit_card,completed,0
3012,2831,312,2025-09-19,21:16:00,1,14.94,0.0,14.94,4.28,wallet,completed,1
3013,2832,20,2022-02-16,15:05:00,2,80.18,0.0,160.37,40.96,bank_transfer,completed,0
3014,2834,142,2023-01-21,15:40:00,1,65.89,0.0,65.89,26.52,wallet,completed,0
3015,2834,404,2025-12-26,07:10:00,1,56.42,0.0,56.42,15.53,credit_card,completed,1
3016,2836,307,2023-11-03,22:56:00,2,350.94,0.0,701.87,202.52,wallet,pending,0
3017,2836,199,2026-01-14,15:59:00,3,47.97,0.0,143.91,46.06,credit_card,completed,1
3018,2837,387,2022-08-08,12:27:00,3,9.85,0.0,29.54,8.11,paypal,completed,0
3019,2838,233,2024-12-28,15:37:00,1,149.21,0.0,149.21,52.94,paypal,pending,0
3020,2838,303,2025-11-29,01:14:00,2,5.84,0.0,11.68,4.87,wallet,completed,1
3021,2840,74,2024-09-05,01:45:00,1,21.21,0.0,21.21,6.94,bank_transfer,completed,0
3022,2840,240,2025-10-02,17:30:00,3,5.15,0.0,15.45,4.97,bank_transfer,completed,1
3023,2840,49,2025-01-21,07:00:00,1,199.97,0.0,199.97,75.03,wallet,completed,1
3024,2840,28,2023-10-22,00:49:00,3,55.35,0.0,166.05,66.89,debit_card,completed,1
3025,2841,394,2023-01-08,18:33:00,1,16.35,0.0,16.35,4.99,debit_card,completed,0
3026,2841,64,2024-02-07,13:05:00,1,7.37,0.0,7.37,2.74,paypal,completed,1
3027,2842,251,2025-09-03,01:19:00,1,17.76,0.0,17.76,5.57,wallet,completed,0
3028,2843,306,2024-07-15,10:00:00,1,68.0,0.0,68.0,22.64,paypal,completed,0
3029,2843,111,2023-01-20,05:45:00,1,29.73,0.0,29.73,8.47,credit_card,completed,1
3030,2843,489,2022-04-07,04:55:00,1,21.59,0.0,21.59,8.79,bank_transfer,completed,1
