metric_id,product_id,metric_date,dau,mau,conversion_rate,avg_session_duration,page_views,add_to_cart,checkout_initiated,purchases,revenue,refund_rate,nps_score,feature_adoption_rate,time_to_first_action
18215,50,2025-04-04,18,360,0.0228,323,36,4,0,0,3.36,0.0573,79,0.7895,63
18216,50,2025-04-03,16,272,0.0237,276,64,3,1,0,3.11,0.0293,76,0.5808,268
18217,50,2025-04-02,18,504,0.0205,467,162,1,2,0,3.03,0.0177,50,0.7044,39
18218,50,2025-04-01,14,252,0.0191,593,28,3,1,0,2.2,0.0539,25,0.3114,251
18219,50,2025-03-31,17,374,0.0224,523,102,2,1,0,3.12,0.079,42,0.8674,229
18220,50,2025-03-30,15,240,0.022,505,135,2,0,0,2.7,0.0719,63,0.4656,179
18221,50,2025-03-29,16,336,0.027,332,80,2,2,0,3.54,0.0798,42,0.2953,211
18222,50,2025-03-28,19,285,0.0204,249,152,5,1,0,3.18,0.0664,27,0.5614,135
18223,50,2025-03-27,17,340,0.0213,248,102,2,1,0,2.97,0.0278,71,0.6294,266
18224,50,2025-03-26,16,320,0.0216,471,128,1,1,0,2.84,0.0522,59,0.4919,163
18225,50,2025-03-25,17,357,0.0269,326,34,3,2,0,3.76,0.027,54,0.7008,289
18226,50,2025-03-24,18,270,0.0216,168,72,5,2,0,3.19,0.0369,72,0.8028,54
18227,50,2025-03-23,14,350,0.0207,301,84,1,1,0,2.38,0.0484,40,0.738,119
18228,50,2025-03-22,17,425,0.0218,340,136,4,1,0,3.04,0.0479,57,0.4062,56
18229,50,2025-03-21,19,532,0.0277,538,38,3,2,0,4.32,0.0385,62,0.8545,149
18230,50,2025-03-20,16,288,0.0203,307,32,4,1,0,2.66,0.0744,46,0.8193,210
18231,50,2025-03-19,18,360,0.0293,296,72,4,1,0,4.32,0.0292,40,0.6079,249
18232,50,2025-03-18,17,493,0.0266,394,136,3,1,0,3.71,0.0447,73,0.6299,294
18233,50,2025-03-17,16,320,0.0207,48,112,4,2,0,2.71,0.0681,70,0.6825,202
18234,50,2025-03-16,15,345,0.0231,478,45,1,1,0,2.84,0.0728,60,0.7816,23
18235,50,2025-03-15,19,285,0.0241,239,76,4,2,0,3.75,0.0165,64,0.3454,45
18236,50,2025-03-14,16,368,0.0291,62,112,1,1,0,3.82,0.0298,56,0.8565,118
18237,50,2025-03-13,16,400,0.0232,169,80,2,1,0,3.05,0.0273,52,0.5699,203
18238,50,2025-03-12,17,476,0.0249,533,51,3,0,0,3.47,0.0761,60,0.6543,142
18239,50,2025-03-11,17,306,0.0292,144,153,2,1,0,4.07,0.0566,45,0.4442,269
18240,50,2025-03-10,19,456,0.028,591,114,2,1,0,4.36,0.0358,79,0.5588,124
18241,50,2025-03-09,19,323,0.0252,338,171,2,1,0,3.93,0.0352,48,0.5484,156
18242,50,2025-03-08,19,380,0.0237,471,57,5,1,0,3.69,0.0116,40,0.2117,182
18243,50,2025-03-07,20,460,0.0299,519,80,2,2,0,4.9,0.0629,77,0.3605,50
18244,50,2025-03-06,20,360,0.0287,182,180,2,1,0,4.7,0.0738,61,0.4427,169
18245,50,2025-03-05,21,378,0.0223,208,168,2,2,0,3.85,0.0368,56,0.8403,153
18246,50,2025-03-04,17,408,0.0322,267,102,2,1,0,4.49,0.0488,42,0.811,218
18247,50,2025-03-03,20,520,0.0234,228,100,2,1,0,3.84,0.0793,36,0.6172,180
18248,50,2025-03-02,21,483,0.0231,83,63,2,2,0,3.97,0.0399,37,0.2049,288
18249,50,2025-03-01,17,459,0.0273,168,34,4,1,0,3.8,0.0665,28,0.7858,169
18250,50,2025-02-28,15,240,0.0308,172,120,1,1,0,3.79,0.0511,40,0.7149,206
18251,51,2026-02-27,72,1368,0.0253,337,504,10,10,1,85.75,0.0745,60,0.7459,26
18252,51,2026-02-26,70,1120,0.0205,164,420,15,9,1,67.59,0.0434,31,0.3091,91
18253,51,2026-02-25,66,990,0.0194,552,330,14,4,1,60.11,0.0177,79,0.4112,7
18254,51,2026-02-24,68,1360,0.026,541,612,20,5,1,83.2,0.0227,55,0.7877,265
18255,51,2026-02-23,73,1241,0.0192,363,292,14,5,1,65.95,0.0352,33,0.4434,291
18256,51,2026-02-22,58,1160,0.0196,146,522,13,2,1,53.39,0.0467,52,0.711,65
18257,51,2026-02-21,61,1159,0.0221,563,488,15,4,1,63.48,0.0688,33,0.4603,248
18258,51,2026-02-20,60,1140,0.0231,190,360,8,6,1,65.27,0.0466,64,0.283,14
18259,51,2026-02-19,74,1258,0.0232,97,592,7,11,1,80.66,0.0755,33,0.5322,254
18260,51,2026-02-18,64,960,0.0188,251,192,17,7,1,56.67,0.0421,32,0.3085,11
18261,51,2026-02-17,68,1836,0.0249,592,408,17,6,1,79.5,0.0442,57,0.3907,166
18262,51,2026-02-16,84,2016,0.0232,69,588,9,4,1,91.6,0.0111,64,0.2564,38
18263,51,2026-02-15,58,1392,0.0276,372,348,6,8,1,75.31,0.0356,32,0.5996,246
18264,51,2026-02-14,67,1474,0.0207,60,134,12,4,1,65.18,0.0239,79,0.4968,185
18265,51,2026-02-13,67,1273,0.0203,31,603,19,9,1,63.86,0.0466,75,0.3438,237
18266,51,2026-02-12,79,1343,0.0239,323,158,21,4,1,88.7,0.0348,66,0.463,231
18267,51,2026-02-11,79,1659,0.0211,503,237,12,6,1,78.29,0.029,34,0.6731,37
18268,51,2026-02-10,82,1558,0.0249,266,738,8,8,2,96.22,0.0313,71,0.5263,27
18269,51,2026-02-09,62,992,0.0241,419,248,14,6,1,70.15,0.0241,77,0.578,183
18270,51,2026-02-08,77,2002,0.0226,514,154,22,4,1,81.77,0.0603,70,0.7114,189
18271,51,2026-02-07,80,1200,0.0281,166,640,13,8,2,105.76,0.0504,64,0.7179,142
18272,51,2026-02-06,89,1691,0.023,153,801,17,7,2,96.11,0.0176,31,0.6728,130
18273,51,2026-02-05,74,1628,0.0246,111,296,13,4,1,85.78,0.0743,58,0.3034,88
18274,51,2026-02-04,72,1872,0.0271,383,216,11,9,1,91.63,0.0421,46,0.8501,210
18275,51,2026-02-03,73,2117,0.0209,159,219,8,4,1,71.61,0.0586,34,0.425,175
18276,51,2026-02-02,75,1425,0.0249,573,375,22,8,1,88.0,0.0792,67,0.7781,21
18277,51,2026-02-01,74,1258,0.0236,99,370,11,4,1,82.29,0.0108,66,0.2281,292
18278,51,2026-01-31,69,1518,0.0206,249,138,11,7,1,66.89,0.0593,43,0.2135,152
18279,51,2026-01-30,74,1184,0.0248,454,444,19,4,1,86.38,0.0361,53,0.7273,56
18280,51,2026-01-29,71,1846,0.0239,500,426,10,4,1,79.74,0.0152,75,0.5527,102
18281,51,2026-01-28,73,1460,0.0285,118,584,8,9,2,97.98,0.0137,37,0.7939,81
18282,51,2026-01-27,71,2059,0.029,188,426,13,8,2,96.78,0.0252,54,0.255,221
18283,51,2026-01-26,74,1554,0.0252,99,444,15,6,1,87.76,0.0281,23,0.6279,57
18284,51,2026-01-25,72,1224,0.0279,456,360,11,4,2,94.59,0.0213,68,0.8401,208
18285,51,2026-01-24,69,1104,0.0233,55,483,17,9,1,75.68,0.0152,24,0.3441,57
18286,51,2026-01-23,70,2030,0.0303,116,560,8,10,2,99.85,0.0224,30,0.3456,186
18287,51,2026-01-22,86,2322,0.0226,401,602,13,11,1,91.38,0.0534,41,0.4065,137
18288,51,2026-01-21,69,1449,0.0238,595,138,10,7,1,77.13,0.0506,29,0.8711,70
18289,51,2026-01-20,73,1825,0.0301,571,438,20,5,2,103.32,0.0476,45,0.773,163
18290,51,2026-01-19,69,1104,0.0237,364,414,7,5,1,76.97,0.0518,79,0.6442,183
18291,51,2026-01-18,85,1275,0.0241,544,680,14,4,2,96.37,0.0497,57,0.6845,75
18292,51,2026-01-17,79,2054,0.0298,86,711,23,9,2,110.75,0.0333,27,0.8729,211
18293,51,2026-01-16,70,1400,0.0279,141,490,10,9,1,91.8,0.0489,26,0.3622,125
18294,51,2026-01-15,73,1679,0.0295,513,219,11,10,2,101.23,0.0794,49,0.559,206
18295,51,2026-01-14,77,1232,0.024,260,308,12,5,1,87.01,0.0383,25,0.7381,108
18296,51,2026-01-13,71,1420,0.0285,62,497,12,9,2,95.02,0.0572,70,0.6193,250
18297,51,2026-01-12,67,1340,0.0236,224,536,16,5,1,74.29,0.0735,78,0.539,23
18298,51,2026-01-11,81,1782,0.0262,310,567,20,5,2,99.9,0.0266,77,0.2157,114
18299,51,2026-01-10,85,1615,0.0252,415,765,17,5,2,100.91,0.0735,20,0.5741,66
18300,51,2026-01-09,74,1702,0.0227,537,518,7,6,1,79.19,0.0428,40,0.611,273
18301,51,2026-01-08,67,1407,0.0224,103,469,17,4,1,70.68,0.0126,60,0.4466,39
18302,51,2026-01-07,70,1260,0.0217,567,350,14,8,1,71.58,0.0473,64,0.4384,28
18303,51,2026-01-06,72,1728,0.0223,457,504,12,6,1,75.59,0.025,50,0.4232,33
18304,51,2026-01-05,81,2187,0.0277,498,648,10,4,2,105.7,0.0131,70,0.6631,269
18305,51,2026-01-04,69,1587,0.0314,192,276,14,9,2,102.06,0.0164,54,0.5857,229
18306,51,2026-01-03,67,1809,0.032,370,469,10,4,2,100.85,0.0492,65,0.4503,119
18307,51,2026-01-02,81,1539,0.0226,340,243,13,6,1,86.0,0.0203,73,0.8748,89
18308,51,2026-01-01,87,1914,0.0318,285,696,9,6,2,130.23,0.0406,46,0.603,63
18309,51,2025-12-31,78,2184,0.0221,62,156,16,3,1,81.02,0.0207,30,0.5287,36
18310,51,2025-12-30,77,1848,0.03,74,154,11,5,2,108.72,0.0762,59,0.7491,96
18311,51,2025-12-29,76,1140,0.0281,67,456,18,7,2,100.42,0.0325,45,0.8489,233
18312,51,2025-12-28,74,1998,0.0275,529,222,21,5,2,95.83,0.0149,58,0.8349,86
18313,51,2025-12-27,95,1615,0.0287,250,285,15,13,2,128.18,0.0326,55,0.7378,185
18314,51,2025-12-26,83,1660,0.0244,225,747,15,10,2,95.25,0.0592,67,0.6124,229
18315,51,2025-12-25,83,1660,0.0249,304,415,23,6,2,97.38,0.0112,74,0.5728,228
18316,51,2025-12-24,80,1760,0.0325,242,640,10,6,2,122.19,0.0311,59,0.5278,272
18317,51,2025-12-23,90,2430,0.0281,231,810,23,7,2,119.09,0.057,69,0.7429,201
18318,51,2025-12-22,93,2232,0.0328,450,465,22,13,3,143.58,0.0173,72,0.6318,14
18319,51,2025-12-21,93,1581,0.029,448,186,11,6,2,126.87,0.0416,37,0.8988,159
18320,51,2025-12-20,83,1743,0.0262,574,332,19,8,2,102.44,0.0758,48,0.2497,292
18321,51,2025-12-19,94,1880,0.0323,409,564,19,13,3,142.96,0.0362,20,0.3174,150
18322,51,2025-12-18,76,1520,0.032,560,228,18,6,2,114.37,0.0587,37,0.4881,177
18323,51,2025-12-17,92,1748,0.0239,97,460,26,11,2,103.46,0.0253,52,0.5476,210
18324,51,2025-12-16,82,1476,0.0277,69,738,21,6,2,106.77,0.0602,54,0.848,276
18325,51,2025-12-15,76,1824,0.0249,172,152,8,8,1,89.02,0.0402,34,0.4801,214
18326,51,2025-12-14,92,1472,0.0272,359,276,15,10,2,117.69,0.0628,23,0.2363,253
18327,51,2025-12-13,72,2088,0.0246,269,504,10,8,1,83.19,0.061,78,0.2066,118
18328,51,2025-12-12,78,1404,0.0252,345,234,11,6,1,92.44,0.0618,30,0.8161,220
18329,51,2025-12-11,85,1615,0.0334,297,680,21,9,2,133.56,0.0176,29,0.7993,216
18330,51,2025-12-10,76,2052,0.0256,315,684,20,4,1,91.65,0.0642,38,0.6351,81
18331,51,2025-12-09,75,2100,0.0277,514,525,22,6,2,97.64,0.0661,67,0.4668,93
18332,51,2025-12-08,82,1394,0.0241,62,492,9,11,1,93.14,0.0529,42,0.2583,266
18333,51,2025-12-07,75,1575,0.0279,82,600,12,4,2,98.37,0.0261,39,0.5801,198
18334,51,2025-12-06,94,1786,0.023,398,658,15,8,2,101.72,0.0647,40,0.5725,191
18335,51,2025-12-05,93,1674,0.0259,67,372,12,5,2,113.11,0.0447,62,0.8433,17
18336,51,2025-12-04,74,1110,0.0293,450,444,21,4,2,101.99,0.0385,44,0.6472,58
18337,51,2025-12-03,79,1580,0.0331,228,711,18,5,2,123.11,0.0563,39,0.4026,108
18338,51,2025-12-02,92,2024,0.032,150,644,18,10,2,138.45,0.0433,79,0.3551,5
18339,51,2025-12-01,79,2212,0.0243,442,395,19,8,1,90.26,0.0303,57,0.8091,166
18340,51,2025-11-30,87,1827,0.029,252,696,24,6,2,118.69,0.0295,65,0.7202,109
18341,51,2025-11-29,91,1729,0.0299,540,546,19,13,2,128.03,0.0157,32,0.7478,22
18342,51,2025-11-28,77,2233,0.0292,339,308,17,11,2,105.89,0.0385,36,0.2229,192
18343,51,2025-11-27,77,1232,0.0252,118,539,14,10,1,91.22,0.0791,33,0.5634,223
18344,51,2025-11-26,81,1377,0.0261,590,324,10,8,2,99.39,0.0518,74,0.4854,157
18345,51,2025-11-25,82,1230,0.0233,106,738,16,8,1,90.01,0.0559,39,0.4379,268
18346,51,2025-11-24,96,2304,0.0288,573,480,13,7,2,130.2,0.0538,64,0.2952,221
18347,51,2025-11-23,75,1350,0.0265,578,525,12,3,1,93.41,0.0108,68,0.2689,141
18348,51,2025-11-22,85,2040,0.0292,161,765,17,8,2,116.87,0.0227,58,0.3389,182
18349,51,2025-11-21,96,1920,0.0281,308,480,24,10,2,127.07,0.0407,48,0.7825,179
18350,51,2025-11-20,90,1440,0.0228,30,180,9,6,2,96.32,0.0547,36,0.6873,252
18351,51,2025-11-19,73,2117,0.025,333,219,7,8,1,85.95,0.0556,77,0.7066,200
18352,51,2025-11-18,97,1940,0.0261,590,679,15,11,2,119.09,0.0124,38,0.5349,174
18353,51,2025-11-17,72,1296,0.025,118,216,18,5,1,84.53,0.0511,40,0.5254,118
18354,51,2025-11-16,93,2325,0.023,345,744,13,12,2,100.76,0.0658,49,0.7865,145
18355,51,2025-11-15,79,2212,0.027,538,237,12,4,2,100.38,0.0316,37,0.8547,21
18356,51,2025-11-14,92,2576,0.0318,419,736,24,11,2,137.69,0.0777,32,0.5832,71
18357,51,2025-11-13,95,1995,0.0281,575,285,24,6,2,125.37,0.0314,49,0.4419,42
18358,51,2025-11-12,85,1700,0.0299,66,170,11,7,2,119.52,0.0277,24,0.8409,245
18359,51,2025-11-11,82,2214,0.0263,560,738,22,11,2,101.54,0.0667,57,0.2419,240
18360,51,2025-11-10,81,1539,0.0282,223,567,15,6,2,107.55,0.0683,64,0.6487,17
18361,51,2025-11-09,82,1640,0.0303,292,738,18,4,2,116.74,0.0283,23,0.5959,95
18362,51,2025-11-08,76,1520,0.0282,518,532,9,7,2,100.94,0.0186,52,0.8554,256
18363,51,2025-11-07,88,2464,0.0226,396,792,17,11,1,93.41,0.0446,68,0.3327,65
18364,51,2025-11-06,86,2322,0.0231,320,430,14,5,1,93.41,0.0731,50,0.7772,286
18365,51,2025-11-05,79,1975,0.0285,581,711,12,9,2,105.95,0.0424,34,0.3581,242
18366,51,2025-11-04,102,1938,0.0252,596,714,23,7,2,120.79,0.0454,74,0.3651,27
18367,51,2025-11-03,92,2116,0.0262,394,828,17,6,2,113.34,0.0373,68,0.6993,19
18368,51,2025-11-02,84,1596,0.023,366,504,12,5,1,90.78,0.0647,76,0.4069,141
18369,51,2025-11-01,77,1540,0.0228,561,539,22,9,1,82.67,0.0356,22,0.3402,109
18370,51,2025-10-31,69,1656,0.024,554,552,12,9,1,77.98,0.0181,59,0.6017,226
18371,51,2025-10-30,84,1764,0.0288,525,420,8,12,2,113.92,0.0233,64,0.7139,283
18372,51,2025-10-29,78,1326,0.0322,141,234,19,9,2,118.08,0.0549,56,0.6455,32
18373,51,2025-10-28,97,2037,0.0243,544,194,28,13,2,110.84,0.0547,71,0.529,42
18374,51,2025-10-27,80,2080,0.0241,414,400,13,7,1,90.56,0.0602,69,0.465,296
18375,51,2025-10-26,79,1343,0.0259,491,632,10,4,2,96.29,0.0489,60,0.3852,115
18376,51,2025-10-25,89,2492,0.032,352,178,23,13,2,134.11,0.0449,61,0.3822,146
18377,51,2025-10-24,93,2325,0.0241,402,186,13,6,2,105.28,0.0625,29,0.546,226
18378,51,2025-10-23,86,1720,0.0281,467,344,22,8,2,113.55,0.0764,26,0.7176,122
18379,51,2025-10-22,79,1580,0.0234,223,632,15,9,1,87.02,0.0336,51,0.6871,266
18380,51,2025-10-21,74,1628,0.0287,536,666,10,4,2,99.73,0.0699,52,0.5844,211
18381,51,2025-10-20,88,1936,0.0277,467,704,23,12,2,114.68,0.0669,36,0.7877,138
18382,51,2025-10-19,83,2241,0.0251,157,332,20,6,2,97.96,0.0627,33,0.4047,210
18383,51,2025-10-18,69,1104,0.0275,453,345,12,6,1,89.4,0.0535,77,0.4958,162
18384,51,2025-10-17,72,1944,0.0252,78,648,12,6,1,85.35,0.0163,27,0.7696,77
18385,51,2025-10-16,94,2538,0.0268,258,470,22,7,2,118.66,0.0299,67,0.2428,242
18386,51,2025-10-15,77,2156,0.0241,434,154,19,10,1,87.22,0.0543,23,0.8527,55
18387,51,2025-10-14,84,2352,0.0241,333,420,16,11,2,95.27,0.0485,57,0.8962,74
18388,51,2025-10-13,90,1620,0.0241,424,720,19,9,2,102.15,0.0448,79,0.8211,219
18389,51,2025-10-12,69,1035,0.0265,210,276,14,9,1,86.03,0.0513,30,0.699,218
18390,51,2025-10-11,84,2352,0.0245,156,672,17,6,2,96.94,0.0242,51,0.6594,44
18391,51,2025-10-10,82,2050,0.0298,542,246,13,4,2,114.91,0.0181,29,0.5844,255
18392,51,2025-10-09,67,1809,0.0303,433,268,10,5,2,95.58,0.0468,62,0.7644,167
18393,51,2025-10-08,65,1300,0.0305,599,130,10,4,1,93.28,0.0724,57,0.8472,94
18394,51,2025-10-07,82,2296,0.0253,486,328,15,5,2,97.77,0.055,66,0.4815,261
18395,51,2025-10-06,93,2139,0.0232,155,744,25,9,2,101.54,0.0681,74,0.87,230
18396,51,2025-10-05,73,1314,0.0214,142,365,7,8,1,73.54,0.0201,69,0.2088,235
18397,51,2025-10-04,78,1404,0.0271,160,312,13,10,2,99.51,0.0666,75,0.5696,48
18398,51,2025-10-03,72,1944,0.0211,176,504,14,4,1,71.53,0.0516,62,0.3969,106
18399,51,2025-10-02,71,1420,0.0288,531,497,12,6,2,96.15,0.0677,26,0.3804,42
18400,51,2025-10-01,89,1602,0.0301,252,356,24,8,2,125.85,0.0278,74,0.3723,107
18401,51,2025-09-30,75,1950,0.0267,400,600,9,6,2,94.11,0.0124,66,0.2911,60
18402,51,2025-09-29,79,1580,0.0242,234,553,13,8,1,89.84,0.0788,79,0.8158,243
18403,51,2025-09-28,80,1840,0.0276,220,640,20,11,2,104.03,0.0423,70,0.8135,95
18404,51,2025-09-27,81,1215,0.0237,323,729,21,11,1,90.32,0.0599,78,0.6467,284
18405,51,2025-09-26,66,990,0.0199,214,462,13,6,1,61.72,0.0208,67,0.6363,98
18406,51,2025-09-25,71,1846,0.0227,326,497,20,8,1,75.75,0.0211,45,0.5169,245
18407,51,2025-09-24,85,1700,0.0251,49,340,18,4,2,100.48,0.023,32,0.3051,269
18408,51,2025-09-23,76,1672,0.0252,432,152,10,4,1,90.04,0.0442,31,0.2393,53
18409,51,2025-09-22,89,2136,0.0234,419,623,15,9,2,98.11,0.0591,27,0.4774,202
18410,51,2025-09-21,77,1848,0.0285,73,308,8,11,2,103.28,0.0341,28,0.3609,118
18411,51,2025-09-20,63,1575,0.02,546,126,12,9,1,59.22,0.0159,61,0.6578,242
18412,51,2025-09-19,76,1672,0.0226,475,304,8,8,1,80.69,0.0535,30,0.2563,216
18413,51,2025-09-18,67,1675,0.0205,239,402,12,6,1,64.68,0.0691,26,0.75,250
18414,51,2025-09-17,68,1156,0.0238,72,272,12,7,1,76.02,0.0477,38,0.3897,252
18415,51,2025-09-16,72,1872,0.0257,586,576,18,8,1,86.95,0.0526,54,0.7491,32
18416,51,2025-09-15,61,915,0.0216,473,366,17,8,1,61.88,0.064,36,0.2147,73
18417,51,2025-09-14,72,1728,0.019,50,216,8,4,1,64.2,0.0729,73,0.7697,266
18418,51,2025-09-13,72,1584,0.023,52,648,12,10,1,78.05,0.0203,46,0.7659,155
18419,51,2025-09-12,66,1122,0.0274,135,462,17,8,1,85.09,0.0353,30,0.5596,199
18420,51,2025-09-11,73,1533,0.0226,426,365,12,7,1,77.49,0.0416,23,0.4767,176
18421,51,2025-09-10,60,1140,0.0201,545,240,10,5,1,56.86,0.0154,48,0.8996,190
18422,51,2025-09-09,75,1725,0.0242,269,675,14,8,1,85.21,0.0253,53,0.8109,139
18423,51,2025-09-08,65,1170,0.0249,341,390,19,9,1,76.07,0.0781,78,0.2884,42
18424,51,2025-09-07,63,1512,0.0257,431,378,15,9,1,76.05,0.0429,37,0.5726,172
18425,51,2025-09-06,67,1072,0.0249,47,268,7,8,1,78.37,0.0733,55,0.6339,42
18426,51,2025-09-05,70,1050,0.0229,90,140,11,4,1,75.34,0.0278,45,0.8881,14
18427,51,2025-09-04,64,1280,0.0243,274,192,16,9,1,73.22,0.03,34,0.2888,289
18428,51,2025-09-03,54,972,0.0206,396,486,7,6,1,52.4,0.0132,53,0.7783,91
18429,51,2025-09-02,68,1156,0.0194,219,340,17,4,1,62.17,0.0323,73,0.2371,228
18430,51,2025-09-01,77,1309,0.0203,560,539,19,5,1,73.39,0.0449,46,0.8513,200
18431,51,2025-08-31,63,1071,0.0202,295,252,10,8,1,59.85,0.0109,49,0.2209,130
18432,51,2025-08-30,55,1320,0.0177,378,330,8,7,0,45.91,0.0723,46,0.8988,140
18433,51,2025-08-29,56,1624,0.0233,332,112,8,5,1,61.36,0.07,56,0.4517,278
18434,51,2025-08-28,76,1292,0.0179,289,684,10,6,1,63.97,0.0698,60,0.405,112
18435,51,2025-08-27,75,2100,0.024,409,600,17,9,1,84.67,0.0409,73,0.7061,175
18436,51,2025-08-26,52,1092,0.0238,208,468,9,6,1,58.31,0.0731,26,0.6211,271
18437,51,2025-08-25,62,1240,0.0191,439,310,8,3,1,55.7,0.0515,58,0.8015,125
18438,51,2025-08-24,71,1349,0.0252,282,639,10,10,1,84.32,0.07,39,0.7892,182
18439,51,2025-08-23,61,1647,0.0247,430,305,6,5,1,70.93,0.0464,37,0.2894,49
18440,51,2025-08-22,69,1587,0.0176,169,138,13,10,1,57.18,0.0177,26,0.7816,47
18441,51,2025-08-21,60,960,0.0244,158,360,11,8,1,68.93,0.0675,53,0.3302,113
18442,51,2025-08-20,65,1690,0.0221,536,195,12,6,1,67.48,0.0361,28,0.209,245
18443,51,2025-08-19,62,1364,0.0196,126,310,18,4,1,57.25,0.0739,68,0.7484,275
18444,51,2025-08-18,62,1240,0.0181,418,186,9,8,1,52.79,0.0374,35,0.8475,198
18445,51,2025-08-17,52,1144,0.0218,369,156,8,4,1,53.37,0.0654,67,0.4874,120
18446,51,2025-08-16,60,1080,0.0205,565,420,7,6,1,57.95,0.0223,27,0.7469,68
18447,51,2025-08-15,50,1000,0.0239,171,450,8,5,1,56.19,0.0712,67,0.412,257
18448,51,2025-08-14,57,1140,0.0216,37,399,10,5,1,58.04,0.0747,77,0.3305,31
18449,51,2025-08-13,59,944,0.0214,131,118,17,8,1,59.46,0.0387,42,0.8473,283
18450,51,2025-08-12,56,1120,0.0208,518,392,15,3,1,54.73,0.0205,43,0.8423,103
18451,51,2025-08-11,57,1368,0.0163,309,513,16,4,0,43.59,0.0226,48,0.6862,84
18452,51,2025-08-10,58,986,0.0174,288,116,10,5,1,47.34,0.0716,55,0.464,268
18453,51,2025-08-09,58,1450,0.0201,250,116,12,8,1,54.9,0.0704,72,0.3503,254
18454,51,2025-08-08,61,1342,0.0184,497,549,8,6,1,52.91,0.0243,60,0.8622,263
18455,51,2025-08-07,63,1008,0.0205,263,504,15,8,1,60.63,0.0608,48,0.6979,83
18456,51,2025-08-06,58,1450,0.018,357,406,13,8,1,49.11,0.0654,24,0.4856,235
18457,51,2025-08-05,58,1334,0.0195,377,174,17,4,1,53.24,0.0401,24,0.7197,115
18458,51,2025-08-04,52,780,0.0208,54,416,11,3,1,50.94,0.0367,54,0.8612,17
18459,51,2025-08-03,67,1876,0.0227,157,134,9,6,1,71.48,0.0547,37,0.824,44
18460,51,2025-08-02,61,915,0.0165,357,183,12,8,1,47.47,0.0739,69,0.8437,34
18461,51,2025-08-01,63,1764,0.0181,306,315,13,8,1,53.79,0.0766,59,0.5542,163
18462,51,2025-07-31,56,1568,0.0166,54,448,12,3,0,43.6,0.0488,41,0.5306,42
18463,51,2025-07-30,57,1026,0.0172,238,285,14,5,0,46.03,0.0178,63,0.8744,132
18464,51,2025-07-29,58,1624,0.0186,303,348,12,4,1,50.68,0.0537,34,0.3079,127
18465,51,2025-07-28,57,1311,0.0157,310,114,10,6,0,42.09,0.0631,20,0.5935,211
18466,51,2025-07-27,50,950,0.0168,400,250,6,2,0,39.42,0.0317,74,0.6048,43
18467,51,2025-07-26,65,1040,0.018,65,455,17,8,1,55.12,0.044,41,0.6238,259
18468,51,2025-07-25,55,1540,0.0162,434,385,11,8,0,41.93,0.0501,23,0.7687,149
18469,51,2025-07-24,52,1456,0.02,306,104,13,3,1,48.91,0.0252,67,0.3479,162
18470,51,2025-07-23,47,799,0.0181,318,188,12,3,0,39.98,0.0467,48,0.2276,144
18471,51,2025-07-22,49,931,0.0151,316,294,7,2,0,34.88,0.0231,75,0.5016,297
18472,51,2025-07-21,57,969,0.0151,447,285,13,7,0,40.41,0.0711,69,0.6267,217
18473,51,2025-07-20,60,1440,0.0198,340,360,11,3,1,55.85,0.0663,32,0.4072,33
18474,51,2025-07-19,58,928,0.0143,472,116,16,4,0,39.14,0.0736,48,0.4839,229
18475,51,2025-07-18,51,1173,0.0199,529,459,6,7,1,47.62,0.0685,55,0.6801,188
18476,51,2025-07-17,47,1269,0.0199,243,282,10,3,0,43.99,0.0376,52,0.5362,165
18477,51,2025-07-16,54,918,0.0167,69,162,10,3,0,42.39,0.0111,35,0.7964,13
18478,51,2025-07-15,50,1300,0.0164,365,200,10,3,0,38.68,0.0446,71,0.3494,185
18479,51,2025-07-14,57,1539,0.0205,520,399,15,5,1,54.99,0.0227,38,0.2116,54
18480,51,2025-07-13,50,800,0.0159,551,450,5,3,0,37.38,0.0241,79,0.7007,43
18481,51,2025-07-12,51,1122,0.0145,164,306,10,2,0,34.84,0.0142,38,0.2687,228
18482,51,2025-07-11,47,987,0.02,423,282,11,6,0,44.28,0.0458,58,0.2629,245
18483,51,2025-07-10,52,1040,0.0139,235,364,8,7,0,33.91,0.0104,76,0.7648,144
18484,51,2025-07-09,44,1056,0.0142,329,352,4,3,0,29.36,0.0297,78,0.2276,10
18485,51,2025-07-08,49,1029,0.0159,423,441,14,3,0,36.65,0.0182,31,0.6647,173
18486,51,2025-07-07,53,848,0.0174,371,106,11,3,0,43.3,0.059,54,0.2224,76
18487,51,2025-07-06,56,1512,0.0189,365,392,10,6,1,49.68,0.0111,55,0.3261,230
18488,51,2025-07-05,47,940,0.0147,113,188,6,3,0,32.6,0.0735,46,0.3106,251
18489,51,2025-07-04,51,867,0.0165,180,255,10,6,0,39.54,0.0552,43,0.3336,210
18490,51,2025-07-03,37,703,0.0186,521,259,7,5,0,32.44,0.055,56,0.4503,83
18491,51,2025-07-02,53,1060,0.0158,462,318,13,4,0,39.41,0.0246,38,0.4494,224
18492,51,2025-07-01,46,874,0.0155,330,184,12,4,0,33.65,0.0342,78,0.23,278
18493,51,2025-06-30,47,705,0.0181,90,423,11,6,0,39.98,0.0394,56,0.7303,47
18494,51,2025-06-29,42,840,0.0151,374,210,8,4,0,29.88,0.0159,53,0.6393,87
