journey_id,customer_id,product_id,journey_date,journey_time,event_type,device_type,page_url,session_duration,is_conversion_event,conversion_value
16822,1787,62.0,2022-04-30,18:56:00,product_view,desktop,/product/62,738,0,0.0
16823,1787,,2022-05-12,13:14:00,page_view,mobile,/product/62,879,0,0.0
16824,1787,,2022-04-30,09:23:00,checkout_complete,desktop,/product/62,295,1,94.46
16825,1789,,2025-03-14,10:51:00,checkout_complete,desktop,/product/411,896,1,11.5
16826,1789,411.0,2025-03-01,04:31:00,product_view,tablet,/product/411,1082,0,0.0
16827,1789,,2025-03-13,04:58:00,checkout_complete,mobile,/product/411,827,1,11.5
16828,1789,411.0,2025-03-25,13:08:00,add_to_cart,mobile,/product/411,444,0,0.0
16829,1789,,2025-03-16,14:50:00,page_view,desktop,/product/411,1575,0,0.0
16830,1789,,2025-03-01,04:02:00,page_view,desktop,/product/411,1620,0,0.0
16831,1789,411.0,2025-03-08,16:42:00,product_view,desktop,/product/411,318,0,0.0
16832,1789,,2025-03-08,11:00:00,checkout_start,desktop,/product/411,865,0,0.0
16833,1789,,2025-03-27,21:44:00,checkout_complete,desktop,/product/411,1511,1,11.5
16834,1790,392.0,2024-11-02,08:06:00,product_view,tablet,/product/392,1257,0,0.0
16835,1790,,2024-11-18,03:29:00,checkout_start,desktop,/product/392,1789,0,0.0
16836,1790,,2024-11-05,02:19:00,page_view,desktop,/product/392,1191,0,0.0
16837,1790,392.0,2024-10-30,21:02:00,add_to_cart,mobile,/product/392,1775,0,0.0
16838,1790,,2024-11-09,05:22:00,page_view,mobile,/product/392,374,0,0.0
16839,1790,392.0,2024-11-19,00:51:00,add_to_cart,desktop,/product/392,1205,0,0.0
16840,1790,392.0,2024-11-15,16:30:00,add_to_cart,desktop,/product/392,626,0,0.0
16841,1790,,2024-11-08,16:22:00,checkout_complete,desktop,/product/392,68,1,17.5
16842,1790,,2025-07-29,07:51:00,page_view,mobile,/product/98,786,0,0.0
16843,1790,98.0,2025-08-11,11:57:00,add_to_cart,mobile,/product/98,1698,0,0.0
16844,1790,,2025-07-26,02:18:00,checkout_complete,mobile,/product/98,1255,1,10.64
16845,1790,210.0,2024-12-31,08:55:00,add_to_cart,mobile,/product/210,930,0,0.0
16846,1790,,2025-01-10,01:54:00,page_view,mobile,/product/210,1028,0,0.0
16847,1790,210.0,2025-01-04,18:54:00,product_view,mobile,/product/210,633,0,0.0
16848,1790,,2025-01-02,17:26:00,checkout_complete,desktop,/product/210,923,1,24.9
16849,1794,,2024-12-20,12:59:00,feature_usage,mobile,/product/242,1027,0,0.0
16850,1794,242.0,2024-12-17,23:42:00,product_view,desktop,/product/242,1669,0,0.0
16851,1794,,2024-12-21,14:34:00,page_view,tablet,/product/242,360,0,0.0
16852,1794,,2024-12-08,09:51:00,page_view,desktop,/product/242,1623,0,0.0
16853,1794,,2024-12-11,00:42:00,support_contact,mobile,/product/242,420,0,0.0
16854,1794,242.0,2025-01-02,14:25:00,product_view,mobile,/product/242,542,0,0.0
16855,1794,242.0,2024-12-16,22:08:00,add_to_cart,mobile,/product/242,1423,0,0.0
16856,1794,,2024-12-15,23:41:00,feature_usage,mobile,/product/242,692,0,0.0
16857,1794,,2025-01-04,19:17:00,feature_usage,mobile,/product/242,230,0,0.0
16858,1794,,2025-01-01,23:03:00,page_view,mobile,/product/242,1774,0,0.0
16859,1794,,2025-01-06,15:35:00,page_view,mobile,/product/242,1503,0,0.0
16860,1794,,2024-12-09,18:38:00,page_view,desktop,/product/242,1541,0,0.0
16861,1794,,2025-01-05,07:30:00,checkout_start,mobile,/product/242,1351,0,0.0
16862,1794,,2024-12-19,22:30:00,checkout_complete,mobile,/product/242,1482,1,14.41
16863,1794,,2022-08-15,05:56:00,page_view,desktop,/product/273,1267,0,0.0
16864,1794,,2022-08-14,12:05:00,page_view,mobile,/product/273,598,0,0.0
16865,1794,,2022-08-09,22:37:00,page_view,tablet,/product/273,1639,0,0.0
16866,1794,,2022-08-20,01:22:00,page_view,desktop,/product/273,1464,0,0.0
16867,1794,,2022-08-07,00:05:00,checkout_start,mobile,/product/273,1402,0,0.0
16868,1794,,2022-08-17,10:22:00,checkout_start,mobile,/product/273,1024,0,0.0
16869,1794,,2022-08-20,20:23:00,checkout_complete,mobile,/product/273,61,1,301.45
16870,1794,,2023-04-07,02:14:00,checkout_complete,desktop,/product/259,820,1,57.29
16871,1794,,2023-03-30,02:16:00,checkout_start,mobile,/product/259,1745,0,0.0
16872,1794,,2023-04-04,14:38:00,page_view,desktop,/product/259,700,0,0.0
16873,1794,,2023-03-18,20:59:00,page_view,mobile,/product/259,1226,0,0.0
16874,1794,259.0,2023-04-07,13:17:00,product_view,mobile,/product/259,186,0,0.0
16875,1794,,2023-03-19,02:23:00,feature_usage,mobile,/product/259,1305,0,0.0
16876,1794,,2023-04-07,19:22:00,checkout_complete,mobile,/product/259,886,1,57.29
16877,1795,,2024-06-26,15:13:00,checkout_start,mobile,/product/307,741,0,0.0
16878,1795,,2024-06-30,09:33:00,feature_usage,mobile,/product/307,404,0,0.0
16879,1795,,2024-06-28,11:26:00,page_view,mobile,/product/307,1622,0,0.0
16880,1795,307.0,2024-07-02,16:00:00,add_to_cart,mobile,/product/307,1509,0,0.0
16881,1795,307.0,2024-07-05,17:36:00,add_to_cart,mobile,/product/307,1429,0,0.0
16882,1795,,2024-06-25,02:54:00,checkout_start,mobile,/product/307,380,0,0.0
16883,1795,,2024-07-04,08:24:00,page_view,tablet,/product/307,222,0,0.0
16884,1795,307.0,2024-06-10,00:34:00,product_view,mobile,/product/307,323,0,0.0
16885,1795,,2024-07-03,04:17:00,checkout_complete,tablet,/product/307,284,1,706.37
16886,1798,,2024-03-27,02:07:00,page_view,desktop,/product/412,566,0,0.0
16887,1798,,2024-03-28,19:08:00,page_view,mobile,/product/412,1564,0,0.0
16888,1798,,2024-04-04,18:53:00,page_view,tablet,/product/412,730,0,0.0
16889,1798,412.0,2024-03-22,08:13:00,add_to_cart,desktop,/product/412,503,0,0.0
16890,1798,412.0,2024-04-03,20:13:00,add_to_cart,tablet,/product/412,1111,0,0.0
16891,1798,,2024-04-06,15:31:00,checkout_complete,desktop,/product/412,840,1,58.73
16892,1798,,2022-07-24,05:06:00,page_view,desktop,/product/248,1599,0,0.0
16893,1798,248.0,2022-07-21,19:36:00,add_to_cart,tablet,/product/248,715,0,0.0
16894,1798,,2022-08-04,19:46:00,page_view,mobile,/product/248,100,0,0.0
16895,1798,,2022-07-13,20:07:00,checkout_complete,mobile,/product/248,448,1,9.5
16896,1799,9.0,2025-11-07,04:14:00,add_to_cart,mobile,/product/9,569,0,0.0
16897,1799,,2025-11-14,00:49:00,page_view,tablet,/product/9,259,0,0.0
16898,1799,9.0,2025-11-25,07:07:00,add_to_cart,mobile,/product/9,1551,0,0.0
16899,1799,,2025-11-11,06:01:00,checkout_complete,mobile,/product/9,1676,1,93.66
16900,1799,,2024-12-15,04:25:00,feature_usage,tablet,/product/259,1362,0,0.0
16901,1799,,2024-12-23,17:20:00,page_view,mobile,/product/259,1723,0,0.0
16902,1799,259.0,2024-12-25,11:26:00,add_to_cart,mobile,/product/259,1223,0,0.0
16903,1799,259.0,2025-01-05,13:43:00,product_view,tablet,/product/259,382,0,0.0
16904,1799,,2024-12-13,23:38:00,page_view,tablet,/product/259,873,0,0.0
16905,1799,,2024-12-16,15:11:00,feature_usage,desktop,/product/259,1380,0,0.0
16906,1799,,2024-12-11,16:19:00,page_view,mobile,/product/259,926,0,0.0
16907,1799,259.0,2024-12-09,09:01:00,add_to_cart,mobile,/product/259,1586,0,0.0
16908,1799,,2024-12-16,06:52:00,checkout_start,tablet,/product/259,175,0,0.0
16909,1799,,2024-12-11,14:22:00,feature_usage,mobile,/product/259,143,0,0.0
16910,1799,,2024-12-18,20:41:00,checkout_start,mobile,/product/259,206,0,0.0
16911,1799,259.0,2025-01-04,13:33:00,product_view,tablet,/product/259,598,0,0.0
16912,1799,,2024-12-08,06:12:00,checkout_complete,mobile,/product/259,615,1,58.58
16913,1800,,2024-05-29,14:52:00,checkout_start,tablet,/product/218,1161,0,0.0
16914,1800,218.0,2024-06-10,13:58:00,product_view,tablet,/product/218,1237,0,0.0
16915,1800,,2024-05-17,16:36:00,checkout_complete,mobile,/product/218,470,1,59.32
16916,1801,,2021-05-04,08:35:00,checkout_complete,tablet,/product/192,341,1,251.86
16917,1801,,2021-05-02,08:31:00,page_view,tablet,/product/192,40,0,0.0
16918,1801,,2021-05-18,14:49:00,checkout_start,desktop,/product/192,252,0,0.0
16919,1801,,2021-05-18,08:01:00,checkout_complete,mobile,/product/192,504,1,251.86
16920,1801,192.0,2021-05-26,06:08:00,product_view,mobile,/product/192,510,0,0.0
16921,1801,,2021-05-19,20:44:00,feature_usage,tablet,/product/192,590,0,0.0
16922,1801,,2021-05-04,22:59:00,page_view,tablet,/product/192,556,0,0.0
16923,1801,,2021-04-28,19:40:00,checkout_start,tablet,/product/192,1679,0,0.0
16924,1801,,2021-05-03,13:18:00,checkout_start,mobile,/product/192,722,0,0.0
16925,1801,,2021-05-03,07:10:00,checkout_complete,mobile,/product/192,1741,1,251.86
16926,1801,,2021-05-18,23:54:00,checkout_start,tablet,/product/192,1089,0,0.0
16927,1801,,2021-05-14,01:20:00,page_view,tablet,/product/192,586,0,0.0
16928,1801,,2021-05-26,22:20:00,wishlist_add,mobile,/product/192,460,0,0.0
16929,1801,,2021-04-29,04:08:00,checkout_complete,desktop,/product/192,110,1,251.86
16930,1801,,2024-10-11,08:03:00,page_view,tablet,/product/476,37,0,0.0
16931,1801,,2024-09-26,02:58:00,page_view,tablet,/product/476,565,0,0.0
16932,1801,,2024-10-02,15:02:00,page_view,mobile,/product/476,821,0,0.0
16933,1801,,2024-10-03,09:07:00,page_view,mobile,/product/476,810,0,0.0
16934,1801,,2024-10-01,03:12:00,page_view,mobile,/product/476,1793,0,0.0
16935,1801,476.0,2024-10-04,03:25:00,product_view,desktop,/product/476,1422,0,0.0
16936,1801,,2024-09-21,10:43:00,checkout_complete,desktop,/product/476,141,1,94.77
16937,1801,,2024-09-24,13:18:00,checkout_start,mobile,/product/476,409,0,0.0
16938,1801,476.0,2024-09-29,21:43:00,add_to_cart,mobile,/product/476,992,0,0.0
16939,1801,,2024-10-09,22:31:00,page_view,tablet,/product/476,254,0,0.0
16940,1801,,2024-10-07,06:07:00,checkout_complete,tablet,/product/476,1215,1,94.77
16941,1805,,2023-06-25,13:40:00,feature_usage,mobile,/product/270,1146,0,0.0
16942,1805,270.0,2023-06-26,14:18:00,add_to_cart,desktop,/product/270,378,0,0.0
16943,1805,,2023-07-10,18:02:00,checkout_start,tablet,/product/270,741,0,0.0
16944,1805,,2023-07-11,02:31:00,page_view,mobile,/product/270,282,0,0.0
16945,1805,270.0,2023-07-02,16:53:00,product_view,desktop,/product/270,647,0,0.0
16946,1805,,2023-06-28,23:56:00,page_view,tablet,/product/270,499,0,0.0
16947,1805,,2023-07-21,01:54:00,page_view,desktop,/product/270,102,0,0.0
16948,1805,270.0,2023-06-27,21:49:00,product_view,mobile,/product/270,1450,0,0.0
16949,1805,270.0,2023-06-29,17:12:00,product_view,tablet,/product/270,1528,0,0.0
16950,1805,,2023-06-28,05:30:00,page_view,mobile,/product/270,1017,0,0.0
16951,1805,270.0,2023-07-14,22:24:00,add_to_cart,mobile,/product/270,854,0,0.0
16952,1805,,2023-06-27,04:42:00,checkout_complete,tablet,/product/270,155,1,127.85
16953,1806,94.0,2023-06-20,21:42:00,add_to_cart,mobile,/product/94,600,0,0.0
16954,1806,,2023-07-01,14:38:00,checkout_start,desktop,/product/94,1505,0,0.0
16955,1806,,2023-06-21,12:24:00,page_view,mobile,/product/94,61,0,0.0
16956,1806,,2023-06-21,09:36:00,page_view,mobile,/product/94,1446,0,0.0
16957,1806,,2023-07-03,20:22:00,feature_usage,mobile,/product/94,1797,0,0.0
16958,1806,,2023-06-29,20:40:00,checkout_complete,desktop,/product/94,845,1,10.01
16959,1807,,2024-04-03,02:27:00,page_view,mobile,/product/10,411,0,0.0
16960,1807,,2024-04-02,22:03:00,feature_usage,tablet,/product/10,324,0,0.0
16961,1807,,2024-04-05,22:14:00,checkout_complete,tablet,/product/10,600,1,34.3
16962,1809,,2024-01-27,04:48:00,checkout_complete,mobile,/product/4,1206,1,20.43
16963,1809,4.0,2024-01-28,10:33:00,product_view,tablet,/product/4,785,0,0.0
16964,1809,4.0,2024-01-14,22:19:00,add_to_cart,tablet,/product/4,1725,0,0.0
16965,1809,,2024-01-25,17:53:00,checkout_complete,desktop,/product/4,1482,1,20.43
16966,1812,,2022-10-16,13:29:00,page_view,tablet,/product/288,138,0,0.0
16967,1812,288.0,2022-10-26,17:07:00,product_view,tablet,/product/288,1380,0,0.0
16968,1812,,2022-10-28,06:19:00,page_view,desktop,/product/288,556,0,0.0
16969,1812,,2022-10-04,01:53:00,checkout_complete,mobile,/product/288,477,1,47.04
16970,1812,,2022-10-14,14:29:00,checkout_start,mobile,/product/288,247,0,0.0
16971,1812,,2022-10-12,12:52:00,feature_usage,desktop,/product/288,494,0,0.0
16972,1812,288.0,2022-10-11,08:37:00,product_view,desktop,/product/288,268,0,0.0
16973,1812,,2022-10-06,09:59:00,checkout_complete,tablet,/product/288,1170,1,47.04
16974,1812,,2022-10-30,07:10:00,review_submitted,mobile,/product/288,53,0,0.0
16975,1812,288.0,2022-11-01,23:03:00,product_view,mobile,/product/288,1157,0,0.0
16976,1812,288.0,2022-10-25,02:51:00,add_to_cart,mobile,/product/288,998,0,0.0
16977,1812,,2022-10-31,14:23:00,checkout_complete,mobile,/product/288,1234,1,47.04
16978,1812,,2022-11-09,06:39:00,feature_usage,desktop,/product/287,1669,0,0.0
16979,1812,,2022-11-17,00:32:00,page_view,mobile,/product/287,1003,0,0.0
16980,1812,287.0,2022-11-09,15:32:00,product_view,tablet,/product/287,165,0,0.0
16981,1812,,2022-11-03,01:15:00,feature_usage,mobile,/product/287,1741,0,0.0
16982,1812,287.0,2022-11-05,20:41:00,product_view,desktop,/product/287,1275,0,0.0
16983,1812,,2022-10-30,10:54:00,checkout_complete,tablet,/product/287,234,1,133.61
16984,1813,,2025-02-10,19:42:00,feature_usage,tablet,/product/340,748,0,0.0
16985,1813,340.0,2025-02-24,08:30:00,add_to_cart,mobile,/product/340,175,0,0.0
16986,1813,,2025-02-19,06:38:00,checkout_complete,mobile,/product/340,1170,1,16.85
16987,1813,,2025-02-07,21:32:00,checkout_complete,mobile,/product/340,1742,1,16.85
16988,1813,340.0,2025-02-17,08:20:00,add_to_cart,mobile,/product/340,141,0,0.0
16989,1813,,2025-02-25,23:20:00,page_view,mobile,/product/340,1155,0,0.0
16990,1813,,2025-03-05,21:29:00,page_view,tablet,/product/340,418,0,0.0
16991,1813,340.0,2025-02-05,23:29:00,product_view,tablet,/product/340,542,0,0.0
16992,1813,340.0,2025-03-01,14:58:00,add_to_cart,desktop,/product/340,1158,0,0.0
16993,1813,340.0,2025-02-06,18:20:00,add_to_cart,desktop,/product/340,1000,0,0.0
16994,1813,,2025-02-11,07:46:00,page_view,tablet,/product/340,562,0,0.0
16995,1813,,2025-02-12,10:49:00,checkout_complete,mobile,/product/340,1648,1,16.85
16996,1814,,2023-01-14,13:46:00,checkout_start,mobile,/product/15,1415,0,0.0
16997,1814,,2023-01-07,13:57:00,page_view,desktop,/product/15,75,0,0.0
16998,1814,,2023-01-19,00:37:00,page_view,mobile,/product/15,1390,0,0.0
16999,1814,15.0,2022-12-24,09:56:00,product_view,mobile,/product/15,278,0,0.0
17000,1814,,2022-12-24,18:05:00,checkout_complete,mobile,/product/15,229,1,182.78
17001,1814,,2023-01-01,01:42:00,page_view,desktop,/product/15,882,0,0.0
17002,1814,15.0,2022-12-30,22:25:00,add_to_cart,mobile,/product/15,979,0,0.0
17003,1814,,2022-12-31,15:29:00,page_view,mobile,/product/15,583,0,0.0
17004,1814,,2023-01-17,23:08:00,checkout_complete,desktop,/product/15,1513,1,182.78
17005,1816,,2026-01-13,19:00:00,checkout_complete,desktop,/product/313,622,1,188.62
17006,1816,,2026-01-20,21:49:00,page_view,mobile,/product/313,1027,0,0.0
17007,1816,313.0,2025-12-24,15:31:00,add_to_cart,tablet,/product/313,104,0,0.0
17008,1816,,2026-01-06,10:50:00,page_view,desktop,/product/313,214,0,0.0
17009,1816,313.0,2026-01-09,01:50:00,product_view,tablet,/product/313,766,0,0.0
17010,1816,,2025-12-25,09:46:00,feature_usage,desktop,/product/313,1305,0,0.0
17011,1816,,2026-01-17,05:35:00,checkout_complete,mobile,/product/313,547,1,188.62
17012,1818,,2024-09-16,07:40:00,page_view,mobile,/product/285,1207,0,0.0
17013,1818,,2024-10-13,13:29:00,feature_usage,desktop,/product/285,807,0,0.0
17014,1818,285.0,2024-09-23,13:33:00,product_view,desktop,/product/285,1679,0,0.0
17015,1818,285.0,2024-09-19,13:53:00,add_to_cart,tablet,/product/285,1629,0,0.0
17016,1818,,2024-09-18,14:01:00,feature_usage,mobile,/product/285,194,0,0.0
17017,1818,,2024-09-26,03:33:00,page_view,desktop,/product/285,396,0,0.0
17018,1818,,2024-09-25,14:29:00,page_view,mobile,/product/285,371,0,0.0
17019,1818,,2024-09-22,22:13:00,checkout_complete,tablet,/product/285,685,1,22.49
17020,1818,,2024-09-22,03:01:00,page_view,tablet,/product/285,1544,0,0.0
17021,1818,285.0,2024-10-05,18:16:00,add_to_cart,tablet,/product/285,1512,0,0.0
17022,1818,,2024-09-20,19:06:00,checkout_complete,mobile,/product/285,463,1,22.49
17023,1820,,2025-07-07,15:35:00,checkout_start,desktop,/product/227,276,0,0.0
17024,1820,,2025-07-05,21:47:00,page_view,desktop,/product/227,909,0,0.0
17025,1820,,2025-07-27,01:56:00,checkout_start,mobile,/product/227,940,0,0.0
17026,1820,,2025-07-06,14:37:00,wishlist_add,tablet,/product/227,664,0,0.0
17027,1820,,2025-07-23,23:03:00,page_view,desktop,/product/227,1586,0,0.0
17028,1820,,2025-07-06,08:54:00,checkout_complete,desktop,/product/227,757,1,5.74
17029,1820,,2025-07-08,08:26:00,feature_usage,mobile,/product/227,1267,0,0.0
17030,1820,227.0,2025-07-06,06:00:00,product_view,tablet,/product/227,1567,0,0.0
17031,1820,227.0,2025-07-27,23:21:00,add_to_cart,mobile,/product/227,304,0,0.0
17032,1820,,2025-07-25,02:40:00,checkout_start,desktop,/product/227,1096,0,0.0
17033,1820,,2025-07-24,12:35:00,page_view,desktop,/product/227,1645,0,0.0
17034,1820,,2025-07-07,18:12:00,page_view,mobile,/product/227,609,0,0.0
17035,1820,,2025-07-24,11:47:00,checkout_complete,mobile,/product/227,1653,1,5.74
17036,1820,,2025-07-29,03:05:00,checkout_complete,mobile,/product/227,345,1,5.74
17037,1822,,2023-06-09,14:25:00,feature_usage,mobile,/product/418,416,0,0.0
17038,1822,,2023-06-08,06:24:00,page_view,tablet,/product/418,372,0,0.0
17039,1822,,2023-06-01,08:16:00,checkout_complete,mobile,/product/418,1004,1,118.42
17040,1822,247.0,2024-12-07,10:16:00,product_view,tablet,/product/247,1459,0,0.0
17041,1822,,2024-12-23,22:12:00,checkout_start,tablet,/product/247,234,0,0.0
17042,1822,,2024-12-31,03:16:00,checkout_complete,desktop,/product/247,213,1,8.49
17043,1822,180.0,2022-12-13,00:46:00,product_view,desktop,/product/180,252,0,0.0
17044,1822,180.0,2022-12-12,13:49:00,product_view,desktop,/product/180,982,0,0.0
17045,1822,,2022-12-19,22:51:00,page_view,desktop,/product/180,899,0,0.0
17046,1822,,2022-12-29,13:51:00,checkout_complete,desktop,/product/180,1281,1,81.64
17047,1822,,2023-10-23,19:50:00,page_view,desktop,/product/182,1303,0,0.0
17048,1822,,2023-10-07,22:23:00,checkout_complete,desktop,/product/182,605,1,59.34
17049,1822,,2023-10-22,20:53:00,page_view,mobile,/product/182,388,0,0.0
17050,1822,,2023-10-20,19:50:00,page_view,mobile,/product/182,1203,0,0.0
17051,1822,,2023-10-06,13:03:00,feature_usage,tablet,/product/182,256,0,0.0
17052,1822,,2023-10-02,12:55:00,review_submitted,mobile,/product/182,135,0,0.0
17053,1822,182.0,2023-10-02,15:03:00,add_to_cart,mobile,/product/182,839,0,0.0
17054,1822,,2023-10-21,11:29:00,checkout_complete,mobile,/product/182,90,1,59.34
17055,1823,,2022-10-21,14:09:00,page_view,desktop,/product/494,1190,0,0.0
17056,1823,,2022-10-25,21:15:00,page_view,desktop,/product/494,485,0,0.0
17057,1823,,2022-10-14,06:19:00,checkout_complete,mobile,/product/494,1646,1,287.37
17058,1823,494.0,2022-10-16,12:30:00,product_view,tablet,/product/494,816,0,0.0
17059,1823,,2022-10-24,05:03:00,page_view,mobile,/product/494,856,0,0.0
17060,1823,494.0,2022-11-07,03:44:00,add_to_cart,mobile,/product/494,591,0,0.0
17061,1823,,2022-11-04,20:56:00,checkout_complete,tablet,/product/494,1670,1,287.37
17062,1823,494.0,2022-11-08,08:01:00,add_to_cart,desktop,/product/494,324,0,0.0
17063,1823,494.0,2022-10-13,09:13:00,add_to_cart,tablet,/product/494,828,0,0.0
17064,1823,,2022-10-24,02:38:00,checkout_start,desktop,/product/494,205,0,0.0
17065,1823,,2022-11-10,19:19:00,checkout_complete,mobile,/product/494,248,1,287.37
17066,1823,,2022-10-26,05:06:00,page_view,desktop,/product/359,249,0,0.0
17067,1823,359.0,2022-10-27,20:15:00,add_to_cart,mobile,/product/359,960,0,0.0
17068,1823,359.0,2022-10-07,21:27:00,product_view,desktop,/product/359,1409,0,0.0
17069,1823,,2022-10-04,18:29:00,feature_usage,mobile,/product/359,144,0,0.0
17070,1823,,2022-10-14,02:49:00,checkout_complete,mobile,/product/359,1735,1,57.81
17071,1823,359.0,2022-10-24,05:30:00,add_to_cart,desktop,/product/359,1688,0,0.0
17072,1823,,2022-10-11,14:44:00,wishlist_add,desktop,/product/359,1217,0,0.0
17073,1823,359.0,2022-10-13,04:04:00,add_to_cart,mobile,/product/359,911,0,0.0
17074,1823,359.0,2022-10-26,16:07:00,product_view,desktop,/product/359,173,0,0.0
17075,1823,,2022-10-05,15:16:00,checkout_complete,mobile,/product/359,531,1,57.81
17076,1823,359.0,2022-10-02,13:35:00,add_to_cart,mobile,/product/359,1672,0,0.0
17077,1823,,2022-10-05,01:25:00,page_view,desktop,/product/359,38,0,0.0
17078,1823,,2022-10-22,04:33:00,review_submitted,desktop,/product/359,364,0,0.0
17079,1823,,2022-10-23,21:16:00,checkout_complete,mobile,/product/359,1787,1,57.81
17080,1827,83.0,2023-07-28,11:26:00,add_to_cart,desktop,/product/83,687,0,0.0
17081,1827,,2023-08-25,03:25:00,feature_usage,mobile,/product/83,158,0,0.0
17082,1827,,2023-08-17,00:52:00,page_view,tablet,/product/83,722,0,0.0
17083,1827,,2023-08-03,20:22:00,feature_usage,mobile,/product/83,1732,0,0.0
17084,1827,,2023-08-07,06:50:00,page_view,mobile,/product/83,310,0,0.0
17085,1827,,2023-07-27,22:16:00,checkout_complete,desktop,/product/83,697,1,83.98
17086,1828,,2024-08-26,11:57:00,checkout_start,mobile,/product/80,423,0,0.0
17087,1828,,2024-09-01,13:55:00,page_view,mobile,/product/80,895,0,0.0
17088,1828,,2024-09-01,10:16:00,page_view,desktop,/product/80,915,0,0.0
17089,1828,,2024-09-02,14:55:00,page_view,desktop,/product/80,684,0,0.0
17090,1828,80.0,2024-09-05,15:12:00,product_view,mobile,/product/80,87,0,0.0
17091,1828,,2024-09-09,09:29:00,checkout_complete,desktop,/product/80,220,1,37.5
17092,1831,,2024-09-23,08:17:00,feature_usage,mobile,/product/322,317,0,0.0
17093,1831,,2024-10-14,13:54:00,feature_usage,tablet,/product/322,92,0,0.0
17094,1831,,2024-10-11,10:11:00,checkout_start,desktop,/product/322,352,0,0.0
17095,1831,322.0,2024-09-28,09:00:00,product_view,desktop,/product/322,949,0,0.0
17096,1831,,2024-10-17,09:20:00,checkout_start,tablet,/product/322,1449,0,0.0
17097,1831,322.0,2024-10-16,19:33:00,add_to_cart,tablet,/product/322,1095,0,0.0
17098,1831,,2024-09-24,19:26:00,page_view,mobile,/product/322,727,0,0.0
17099,1831,322.0,2024-10-05,16:52:00,product_view,mobile,/product/322,1546,0,0.0
17100,1831,,2024-10-02,02:46:00,checkout_start,desktop,/product/322,1233,0,0.0
17101,1831,322.0,2024-10-02,16:17:00,product_view,mobile,/product/322,1781,0,0.0
17102,1831,,2024-10-09,06:40:00,feature_usage,mobile,/product/322,909,0,0.0
17103,1831,,2024-10-19,17:52:00,page_view,mobile,/product/322,781,0,0.0
17104,1831,,2024-10-06,01:23:00,checkout_complete,desktop,/product/322,1570,1,33.68
17105,1837,481.0,2025-05-04,11:52:00,add_to_cart,mobile,/product/481,1742,0,0.0
17106,1837,481.0,2025-04-19,16:58:00,product_view,mobile,/product/481,1313,0,0.0
17107,1837,481.0,2025-04-30,23:27:00,add_to_cart,mobile,/product/481,1390,0,0.0
17108,1837,,2025-04-09,00:58:00,checkout_start,mobile,/product/481,1353,0,0.0
17109,1837,,2025-04-28,03:36:00,page_view,desktop,/product/481,247,0,0.0
17110,1837,481.0,2025-04-24,08:42:00,add_to_cart,desktop,/product/481,486,0,0.0
17111,1837,,2025-04-16,09:16:00,feature_usage,mobile,/product/481,340,0,0.0
17112,1837,,2025-04-27,23:42:00,page_view,mobile,/product/481,1577,0,0.0
17113,1837,481.0,2025-04-18,16:51:00,add_to_cart,mobile,/product/481,51,0,0.0
17114,1837,,2025-04-27,08:28:00,checkout_complete,mobile,/product/481,1286,1,39.14
17115,1837,413.0,2025-03-25,16:03:00,add_to_cart,desktop,/product/413,1258,0,0.0
17116,1837,,2025-03-06,04:09:00,page_view,mobile,/product/413,200,0,0.0
17117,1837,413.0,2025-03-23,12:57:00,add_to_cart,desktop,/product/413,1502,0,0.0
17118,1837,,2025-03-05,03:05:00,checkout_complete,desktop,/product/413,1705,1,38.66
17119,1839,,2023-07-05,18:01:00,page_view,desktop,/product/29,1045,0,0.0
17120,1839,,2023-06-30,07:35:00,checkout_complete,mobile,/product/29,1017,1,5.14
17121,1839,29.0,2023-06-29,03:24:00,product_view,desktop,/product/29,457,0,0.0
17122,1839,,2023-06-20,22:59:00,checkout_complete,mobile,/product/29,643,1,5.14
17123,1839,433.0,2026-01-04,13:31:00,add_to_cart,mobile,/product/433,1591,0,0.0
17124,1839,,2026-01-22,05:21:00,feature_usage,desktop,/product/433,1558,0,0.0
17125,1839,433.0,2026-01-12,00:51:00,add_to_cart,desktop,/product/433,137,0,0.0
17126,1839,,2026-01-08,20:14:00,checkout_start,mobile,/product/433,1643,0,0.0
17127,1839,,2026-01-13,15:00:00,page_view,tablet,/product/433,701,0,0.0
17128,1839,,2026-01-10,08:58:00,page_view,desktop,/product/433,945,0,0.0
17129,1839,,2025-12-29,08:19:00,checkout_complete,mobile,/product/433,1366,1,58.32
17130,1839,,2024-01-16,22:35:00,page_view,desktop,/product/179,812,0,0.0
17131,1839,,2024-01-17,13:41:00,feature_usage,mobile,/product/179,1231,0,0.0
17132,1839,179.0,2024-01-11,02:18:00,add_to_cart,desktop,/product/179,1598,0,0.0
17133,1839,,2024-02-04,00:20:00,checkout_complete,mobile,/product/179,1294,1,381.36
17134,1839,179.0,2024-01-24,20:49:00,product_view,desktop,/product/179,954,0,0.0
17135,1839,,2024-02-04,21:59:00,checkout_complete,mobile,/product/179,719,1,381.36
17136,1839,,2024-01-26,09:06:00,page_view,desktop,/product/179,1045,0,0.0
17137,1839,,2024-02-04,15:10:00,page_view,desktop,/product/179,1361,0,0.0
17138,1839,,2024-01-24,01:21:00,page_view,mobile,/product/179,1357,0,0.0
17139,1839,179.0,2024-01-10,02:25:00,product_view,desktop,/product/179,630,0,0.0
