transaction_id,customer_id,product_id,transaction_date,transaction_time,quantity,unit_price,discount_applied,transaction_amount,profit_amount,payment_method,order_status,is_repeat_purchase
2657,2382,132,2024-12-14,00:43:00,1,37.7,0.0,37.7,14.42,wallet,completed,0
2658,2382,148,2023-11-20,07:52:00,2,584.28,0.0,1168.55,437.4,debit_card,completed,1
2659,2383,92,2025-09-23,10:00:00,2,22.43,0.0,44.86,13.23,wallet,completed,0
2660,2383,349,2022-04-11,02:44:00,2,110.14,0.0,220.28,88.8,bank_transfer,pending,1
2661,2383,198,2024-10-18,03:45:00,3,14.94,0.0,44.83,13.59,wallet,completed,1
2662,2384,103,2022-02-23,03:20:00,1,60.87,0.0,60.87,21.31,paypal,pending,0
2663,2388,213,2025-05-18,15:07:00,1,18.55,0.0,18.55,6.66,paypal,pending,0
2664,2390,203,2021-10-24,09:04:00,1,17.76,0.0,17.76,5.15,wallet,pending,0
2665,2390,192,2022-10-31,02:48:00,1,264.47,0.0,264.47,66.67,bank_transfer,cancelled,1
2666,2391,362,2022-11-08,15:49:00,1,39.48,0.0,39.48,10.72,credit_card,completed,0
2667,2391,230,2024-10-25,20:50:00,1,494.56,0.0,494.56,214.7,credit_card,cancelled,1
2668,2391,290,2026-02-23,17:47:00,2,7.03,0.0,14.06,6.05,wallet,completed,1
2669,2397,183,2024-04-16,01:35:00,1,16.59,0.0,16.59,4.99,bank_transfer,completed,0
2670,2397,11,2024-03-17,11:05:00,1,30.4,0.0,30.4,11.08,credit_card,completed,1
2671,2397,365,2024-07-12,19:43:00,3,7.63,0.0,22.9,8.6,credit_card,completed,1
2672,2398,378,2024-02-27,17:58:00,1,13.12,0.0,13.12,3.68,paypal,completed,0
2673,2398,247,2025-08-22,18:15:00,3,4.8,0.0,14.41,6.18,credit_card,completed,1
2674,2399,373,2024-09-11,05:32:00,3,96.73,10.74,257.98,88.68,paypal,completed,0
2675,2400,414,2023-01-10,00:10:00,1,18.41,0.0,18.41,6.71,credit_card,cancelled,0
2676,2403,156,2025-08-02,23:34:00,1,24.17,0.0,24.17,9.67,bank_transfer,completed,0
2677,2408,119,2022-12-29,06:15:00,3,9.05,1.0,24.17,7.83,wallet,completed,0
2678,2408,193,2025-11-30,23:56:00,2,4.98,0.0,9.95,2.85,debit_card,completed,1
2679,2409,237,2025-08-06,05:39:00,1,69.18,0.0,69.18,21.96,debit_card,pending,0
2680,2410,277,2021-08-13,09:54:00,3,4.92,0.0,14.75,6.55,paypal,pending,0
2681,2412,250,2024-04-28,02:32:00,1,320.82,0.0,320.82,126.75,bank_transfer,completed,0
2682,2412,492,2025-09-13,03:00:00,1,5.58,0.0,5.58,2.03,wallet,pending,1
2683,2413,24,2024-07-05,21:59:00,3,50.2,0.0,150.61,63.3,debit_card,completed,0
2684,2415,217,2023-10-11,12:39:00,1,4.98,1.12,3.85,1.57,paypal,completed,0
2685,2416,365,2025-10-28,23:37:00,1,7.24,0.0,7.24,2.92,bank_transfer,completed,0
2686,2418,55,2023-03-20,12:24:00,2,9.84,0.0,19.68,5.55,debit_card,completed,0
2687,2418,403,2024-11-12,06:56:00,1,27.32,0.0,27.32,8.38,wallet,completed,1
2688,2419,414,2025-04-01,10:35:00,2,19.59,0.0,39.18,13.06,paypal,completed,0
2689,2420,329,2024-06-21,06:01:00,1,8.76,0.0,8.76,3.22,wallet,completed,0
2690,2420,246,2022-07-08,15:21:00,1,35.98,0.0,35.98,13.31,debit_card,completed,1
2691,2422,179,2024-04-30,21:13:00,3,371.99,0.0,1115.97,467.19,debit_card,completed,0
2692,2423,455,2025-02-16,19:09:00,1,19.82,0.0,19.82,7.35,debit_card,completed,0
2693,2423,220,2022-11-12,16:18:00,1,151.96,0.0,151.96,42.01,credit_card,completed,1
2694,2423,433,2025-12-27,17:33:00,3,20.48,0.0,61.43,19.62,wallet,completed,1
2695,2424,359,2022-10-17,13:05:00,1,55.48,0.0,55.48,17.07,paypal,completed,0
2696,2428,84,2022-02-17,16:04:00,2,61.35,0.0,122.71,45.05,credit_card,pending,0
2697,2432,268,2022-12-15,21:42:00,1,28.98,0.0,28.98,10.61,bank_transfer,cancelled,0
2698,2432,198,2023-06-24,12:03:00,1,14.01,0.0,14.01,4.67,debit_card,completed,1
2699,2436,336,2025-04-07,21:55:00,2,4.76,0.0,9.52,3.85,wallet,completed,0
2700,2440,384,2021-09-23,03:03:00,1,30.68,0.0,30.68,8.17,paypal,completed,0
2701,2444,396,2025-02-23,08:06:00,3,40.71,0.0,122.12,44.29,credit_card,completed,0
2702,2444,257,2023-12-26,02:12:00,1,14.17,0.0,14.17,4.39,bank_transfer,completed,1
2703,2446,412,2023-07-07,10:44:00,1,75.26,0.0,75.26,29.25,bank_transfer,completed,0
2704,2448,53,2023-06-23,22:39:00,1,9.15,0.0,9.15,2.27,debit_card,completed,0
2705,2448,499,2023-09-17,06:19:00,1,277.11,0.0,277.11,95.64,debit_card,completed,1
2706,2452,263,2022-11-24,19:21:00,1,85.61,0.0,85.61,35.51,paypal,returned,0
2707,2453,304,2023-10-30,06:23:00,2,9.73,0.0,19.45,6.92,paypal,completed,0
2708,2453,215,2022-02-05,10:30:00,1,21.07,0.0,21.07,6.39,debit_card,completed,1
2709,2453,309,2024-05-06,11:52:00,1,9.75,0.0,9.75,2.66,bank_transfer,cancelled,1
2710,2454,437,2024-05-08,14:38:00,2,47.07,0.0,94.15,27.82,paypal,completed,0
2711,2454,287,2025-08-10,17:22:00,1,69.99,0.0,69.99,25.78,credit_card,completed,1
2712,2454,37,2022-12-05,03:18:00,3,5.07,0.0,15.21,5.13,wallet,completed,1
2713,2456,242,2024-09-18,02:26:00,1,17.37,0.0,17.37,4.9,paypal,completed,0
2714,2456,351,2023-10-11,07:51:00,1,74.61,0.0,74.61,21.0,wallet,completed,1
2715,2457,442,2024-05-04,10:48:00,3,42.2,0.0,126.61,39.96,wallet,completed,0
2716,2457,321,2021-10-28,20:45:00,1,6.11,0.0,6.11,1.81,paypal,completed,1
2717,2459,54,2023-10-20,09:06:00,1,7.47,0.0,7.47,2.12,credit_card,completed,0
2718,2459,176,2025-05-12,19:52:00,1,66.44,0.0,66.44,21.63,paypal,completed,1
2719,2459,410,2025-10-06,17:06:00,1,90.31,0.0,90.31,27.09,paypal,cancelled,1
2720,2460,382,2025-03-10,10:24:00,1,41.12,0.0,41.12,17.8,paypal,completed,0
2721,2461,443,2024-04-10,21:32:00,1,81.02,0.0,81.02,30.71,wallet,completed,0
2722,2462,241,2024-01-14,17:26:00,2,9.86,0.0,19.72,9.18,paypal,completed,0
2723,2462,289,2022-02-14,12:52:00,1,8.39,0.0,8.39,3.46,bank_transfer,completed,1
2724,2463,407,2021-10-26,11:59:00,2,244.47,0.0,488.93,203.58,bank_transfer,completed,0
2725,2463,342,2021-05-04,21:34:00,1,67.56,12.45,55.11,19.92,paypal,cancelled,1
2726,2468,228,2023-06-21,23:45:00,2,39.92,0.0,79.84,30.0,bank_transfer,completed,0
2727,2468,148,2024-11-02,10:55:00,2,542.11,0.0,1084.22,450.05,bank_transfer,completed,1
2728,2470,417,2026-02-22,12:37:00,1,119.14,0.0,119.14,42.83,wallet,completed,0
2729,2470,24,2025-02-20,23:29:00,2,47.82,2.72,90.2,43.73,wallet,completed,1
2730,2475,239,2022-10-05,11:19:00,1,20.81,0.0,20.81,9.18,wallet,completed,0
2731,2475,302,2026-01-15,02:07:00,1,11.99,0.0,11.99,4.71,paypal,completed,1
2732,2476,199,2024-08-08,21:21:00,2,46.1,0.0,92.21,31.27,bank_transfer,completed,0
2733,2476,354,2024-07-23,09:57:00,2,69.35,0.0,138.69,62.48,wallet,pending,1
2734,2476,259,2021-09-16,07:06:00,3,62.06,0.0,186.18,65.22,debit_card,completed,1
2735,2476,396,2023-07-24,05:18:00,1,41.04,0.0,41.04,14.71,paypal,completed,1
2736,2477,182,2022-12-24,10:33:00,2,57.71,0.0,115.42,46.67,paypal,completed,0
2737,2477,133,2023-10-20,09:20:00,1,31.42,0.0,31.42,9.44,credit_card,completed,1
2738,2477,302,2023-06-14,04:05:00,2,11.24,0.0,22.48,9.65,bank_transfer,completed,1
2739,2479,470,2023-02-10,11:12:00,1,5.22,0.0,5.22,2.06,bank_transfer,pending,0
2740,2479,138,2025-04-15,14:20:00,2,70.1,0.0,140.19,41.03,debit_card,cancelled,1
2741,2479,208,2024-11-02,16:23:00,3,51.21,0.0,153.62,66.81,wallet,completed,1
2742,2479,144,2022-09-04,01:31:00,1,54.61,0.0,54.61,14.09,credit_card,completed,1
2743,2479,276,2024-09-25,12:25:00,1,19.41,1.31,18.1,7.77,paypal,completed,1
2744,2481,46,2025-12-05,02:26:00,1,100.79,0.0,100.79,36.88,debit_card,completed,0
2745,2481,191,2022-02-04,05:50:00,3,5.08,0.0,15.23,6.9,credit_card,completed,1
2746,2481,372,2022-05-24,08:42:00,1,138.79,0.0,138.79,54.17,debit_card,cancelled,1
2747,2482,36,2025-10-24,17:41:00,3,298.68,0.0,896.03,326.1,credit_card,completed,0
2748,2486,140,2025-07-27,00:23:00,2,295.52,0.0,591.05,258.58,paypal,completed,0
2749,2486,91,2024-01-29,16:25:00,2,34.34,0.0,68.67,25.7,debit_card,completed,1
2750,2491,253,2024-07-21,10:03:00,1,132.77,0.0,132.77,41.06,credit_card,completed,0
2751,2493,149,2023-03-26,02:38:00,1,5.03,0.0,5.03,1.92,debit_card,cancelled,0
2752,2496,250,2022-02-11,19:19:00,3,303.9,24.3,838.79,398.79,credit_card,completed,0
2753,2497,389,2023-08-24,09:49:00,2,28.84,0.0,57.67,21.03,bank_transfer,completed,0
2754,2497,347,2022-08-02,00:34:00,1,16.25,0.0,16.25,6.07,bank_transfer,completed,1
2755,2498,107,2025-03-20,21:36:00,1,8.34,0.0,8.34,3.17,bank_transfer,completed,0
2756,2498,254,2024-06-18,22:47:00,1,19.35,0.0,19.35,7.17,bank_transfer,completed,1
2757,2498,280,2025-01-30,21:45:00,1,15.25,0.0,15.25,4.68,bank_transfer,cancelled,1
2758,2498,339,2021-07-19,21:00:00,1,13.49,0.0,13.49,4.98,bank_transfer,completed,1
2759,2500,459,2023-07-05,16:02:00,1,36.34,0.0,36.34,13.21,debit_card,completed,0
2760,2502,32,2023-05-19,13:27:00,1,46.88,0.0,46.88,17.31,wallet,completed,0
2761,2503,57,2024-10-30,23:13:00,1,81.47,0.0,81.47,26.61,bank_transfer,completed,0
2762,2505,419,2025-10-20,18:18:00,2,80.15,0.0,160.31,71.53,credit_card,completed,0
2763,2506,429,2021-04-19,05:28:00,3,5.09,0.0,15.28,5.63,credit_card,completed,0
2764,2509,245,2024-12-14,10:17:00,3,99.59,0.0,298.78,114.96,wallet,completed,0
2765,2512,60,2022-03-10,15:48:00,1,132.15,0.0,132.15,31.4,debit_card,completed,0
2766,2514,313,2022-01-27,17:19:00,1,94.0,0.0,94.0,35.11,paypal,completed,0
2767,2515,227,2024-02-12,14:26:00,2,5.79,0.0,11.59,3.0,paypal,completed,0
2768,2515,219,2022-09-24,11:34:00,1,49.46,0.0,49.46,14.49,debit_card,completed,1
2769,2516,44,2023-09-04,18:36:00,1,33.96,0.0,33.96,14.88,debit_card,completed,0
2770,2517,70,2021-11-25,18:09:00,1,53.25,0.0,53.25,18.26,paypal,completed,0
2771,2518,135,2023-03-23,10:50:00,2,77.38,0.0,154.77,61.7,bank_transfer,completed,0
2772,2520,313,2024-09-15,18:51:00,3,96.91,0.0,290.72,104.02,debit_card,pending,0
2773,2522,107,2025-11-08,17:51:00,1,8.22,0.0,8.22,3.19,credit_card,completed,0
2774,2524,30,2025-10-31,09:29:00,1,18.26,0.0,18.26,6.39,paypal,cancelled,0
2775,2526,455,2022-05-18,17:43:00,1,18.89,0.0,18.89,7.49,credit_card,completed,0
2776,2527,130,2024-12-15,11:58:00,2,105.86,11.66,188.41,100.0,wallet,completed,0
2777,2527,359,2025-10-20,13:46:00,1,56.92,0.0,56.92,16.85,wallet,pending,1
2778,2528,166,2025-11-14,06:50:00,3,9.21,2.1,21.33,10.57,wallet,completed,0
2779,2528,166,2023-10-04,23:53:00,1,9.9,0.0,9.9,3.11,debit_card,completed,1
2780,2529,400,2023-09-14,06:26:00,1,53.37,0.0,53.37,19.89,paypal,pending,0
2781,2530,21,2024-11-27,23:06:00,1,55.21,0.0,55.21,25.2,credit_card,completed,0
2782,2531,320,2023-07-14,07:38:00,2,51.87,0.0,103.74,31.08,debit_card,completed,0
2783,2532,5,2025-04-04,08:09:00,3,27.13,0.0,81.39,36.27,credit_card,completed,0
2784,2534,183,2025-11-16,11:47:00,1,16.98,3.22,13.76,5.42,bank_transfer,completed,0
2785,2534,28,2025-07-12,17:12:00,1,56.36,0.0,56.36,22.15,bank_transfer,completed,1
2786,2535,343,2024-06-12,00:32:00,1,51.98,0.0,51.98,14.3,paypal,pending,0
2787,2535,320,2024-09-23,01:34:00,1,50.07,0.0,50.07,15.81,wallet,completed,1
2788,2541,202,2025-08-13,09:35:00,3,5.09,0.0,15.27,6.38,credit_card,completed,0
2789,2542,190,2022-12-20,00:30:00,1,5.03,0.0,5.03,1.26,wallet,completed,0
2790,2542,156,2025-02-20,11:57:00,1,23.64,0.0,23.64,9.75,bank_transfer,completed,1
2791,2545,41,2022-05-15,03:13:00,1,33.75,0.0,33.75,12.86,wallet,completed,0
2792,2545,181,2024-09-26,14:51:00,1,7.96,0.0,7.96,2.39,credit_card,completed,1
2793,2545,275,2024-11-25,03:49:00,3,73.96,0.0,221.87,57.05,bank_transfer,completed,1
2794,2547,170,2022-06-20,16:56:00,1,19.36,0.0,19.36,7.84,paypal,completed,0
2795,2547,80,2024-11-19,14:53:00,3,39.54,0.0,118.63,46.43,debit_card,completed,1
2796,2548,95,2025-02-19,16:55:00,2,27.64,0.0,55.29,15.65,credit_card,completed,0
2797,2549,370,2021-08-13,23:07:00,1,58.64,0.0,58.64,15.99,wallet,completed,0
2798,2550,213,2025-09-05,04:26:00,1,16.97,0.0,16.97,6.89,paypal,completed,0
2799,2552,292,2026-02-07,22:07:00,3,30.55,0.0,91.65,23.51,debit_card,completed,0
2800,2553,82,2025-06-25,05:54:00,2,86.43,0.0,172.87,60.43,paypal,completed,0
2801,2553,15,2024-05-30,18:35:00,1,90.86,0.0,90.86,32.64,credit_card,returned,1
2802,2555,227,2021-03-25,16:35:00,1,5.73,0.0,5.73,1.51,bank_transfer,cancelled,0
2803,2555,170,2022-09-20,23:18:00,1,20.04,4.78,15.26,8.45,debit_card,completed,1
2804,2555,370,2025-08-04,01:41:00,2,62.49,0.0,124.98,30.83,debit_card,completed,1
2805,2557,469,2025-04-15,02:03:00,1,123.67,0.0,123.67,45.15,wallet,completed,0
2806,2558,135,2024-08-28,16:45:00,1,76.75,6.48,70.27,31.92,wallet,pending,0
2807,2560,103,2023-11-04,06:37:00,2,64.4,0.0,128.81,41.56,bank_transfer,completed,0
2808,2561,293,2021-06-23,06:49:00,1,21.34,0.0,21.34,5.7,wallet,completed,0
2809,2561,432,2021-08-23,23:20:00,2,42.24,0.0,84.49,27.15,wallet,completed,1
2810,2561,77,2022-09-11,12:04:00,1,55.36,0.0,55.36,14.4,paypal,completed,1
2811,2562,87,2025-10-10,19:47:00,1,7.07,0.0,7.07,3.25,debit_card,pending,0
2812,2562,407,2024-11-10,04:29:00,1,243.83,29.19,214.64,106.26,paypal,completed,1
2813,2562,231,2023-05-08,18:27:00,1,336.5,0.0,336.5,110.81,debit_card,completed,1
2814,2563,153,2024-03-14,12:32:00,2,37.18,0.0,74.36,30.71,wallet,completed,0
2815,2563,278,2024-12-02,09:46:00,1,5.02,0.0,5.02,1.91,bank_transfer,completed,1
2816,2564,229,2022-08-12,06:51:00,1,30.29,0.0,30.29,11.16,paypal,completed,0
2817,2564,178,2025-06-27,23:50:00,1,66.21,0.0,66.21,25.7,bank_transfer,completed,1
2818,2565,421,2025-07-27,00:43:00,2,128.73,0.0,257.46,100.6,wallet,pending,0
2819,2565,100,2024-01-20,21:11:00,1,19.74,0.0,19.74,8.11,bank_transfer,completed,1
2820,2568,408,2025-02-11,18:09:00,1,77.68,0.0,77.68,31.43,bank_transfer,completed,0
2821,2568,304,2022-10-27,23:24:00,1,9.36,0.0,9.36,3.52,bank_transfer,pending,1
2822,2568,359,2023-04-18,22:32:00,1,58.3,0.0,58.3,16.64,bank_transfer,completed,1
2823,2568,318,2022-12-01,00:04:00,1,33.36,0.0,33.36,11.18,bank_transfer,completed,1
2824,2568,370,2024-01-14,12:06:00,1,62.62,0.0,62.62,15.4,credit_card,completed,1
2825,2569,418,2026-01-09,15:37:00,1,119.03,0.0,119.03,41.93,wallet,cancelled,0
2826,2570,389,2026-01-08,06:50:00,2,27.29,0.0,54.59,21.49,wallet,completed,0
2827,2571,491,2022-10-19,04:55:00,1,112.25,0.0,112.25,27.54,paypal,completed,0
2828,2572,228,2023-02-28,03:28:00,1,37.14,0.0,37.14,15.42,debit_card,completed,0
2829,2577,172,2022-08-10,22:06:00,2,4.99,0.0,9.98,4.28,bank_transfer,completed,0
2830,2577,233,2025-01-04,23:22:00,3,144.65,0.0,433.95,160.87,bank_transfer,completed,1
2831,2581,286,2024-06-12,04:36:00,2,199.17,0.0,398.35,125.83,paypal,completed,0
2832,2581,136,2023-01-22,03:25:00,1,46.99,0.0,46.99,17.91,paypal,completed,1
2833,2583,115,2022-10-03,23:46:00,1,20.83,3.77,17.06,5.73,credit_card,completed,0
2834,2585,378,2025-03-31,19:25:00,1,13.23,0.0,13.23,3.67,wallet,completed,0
2835,2585,476,2022-08-06,06:50:00,1,46.57,0.0,46.57,13.77,wallet,completed,1
2836,2585,197,2023-02-24,06:32:00,1,9.63,0.0,9.63,2.5,credit_card,completed,1
2837,2587,495,2023-10-12,21:31:00,1,18.97,0.0,18.97,7.87,bank_transfer,completed,0
2838,2587,371,2024-09-12,03:56:00,1,235.22,0.0,235.22,87.15,bank_transfer,completed,1
2839,2587,140,2022-11-07,02:12:00,2,301.73,0.0,603.47,256.72,paypal,completed,1
2840,2589,169,2021-12-28,23:35:00,2,4.84,0.0,9.67,3.95,credit_card,completed,0
2841,2589,270,2025-01-27,02:52:00,1,128.78,0.0,128.78,57.6,wallet,completed,1
2842,2590,212,2024-04-01,05:06:00,1,9.19,0.0,9.19,2.4,paypal,completed,0
2843,2590,42,2025-04-18,17:41:00,2,90.28,5.96,168.63,47.17,credit_card,completed,1
2844,2590,364,2023-06-25,00:09:00,1,211.35,0.0,211.35,67.04,wallet,completed,1
2845,2595,52,2022-11-18,19:20:00,1,49.19,0.0,49.19,13.51,credit_card,completed,0
2846,2597,432,2024-04-07,09:46:00,2,43.48,0.0,86.96,26.78,bank_transfer,completed,0
2847,2598,40,2024-04-27,06:58:00,2,39.63,0.0,79.26,32.39,wallet,completed,0
2848,2598,204,2022-10-06,23:23:00,3,122.86,0.0,368.59,113.07,wallet,completed,1
2849,2601,340,2024-08-19,16:30:00,1,17.31,0.0,17.31,7.56,bank_transfer,completed,0
2850,2601,283,2022-08-15,14:59:00,1,9.39,0.0,9.39,3.81,credit_card,pending,1
2851,2602,243,2024-07-07,19:02:00,1,41.92,0.0,41.92,11.14,paypal,completed,0
2852,2602,162,2025-09-16,23:55:00,1,326.2,0.0,326.2,121.48,debit_card,completed,1
2853,2603,50,2022-01-26,20:25:00,1,8.31,0.0,8.31,2.17,debit_card,completed,0
2854,2604,316,2025-08-16,19:11:00,2,18.26,0.0,36.52,14.4,debit_card,completed,0
2855,2604,322,2025-06-24,09:44:00,1,15.43,1.07,14.37,5.14,wallet,completed,1
2856,2604,392,2023-10-27,06:17:00,3,8.38,0.0,25.14,10.12,credit_card,completed,1
2857,2604,198,2022-08-06,04:02:00,1,14.0,0.0,14.0,4.67,credit_card,completed,1
2858,2605,179,2025-11-28,03:09:00,1,346.91,0.0,346.91,159.49,wallet,completed,0
2859,2606,412,2022-10-25,12:51:00,2,72.11,0.0,144.22,59.45,wallet,completed,0
2860,2611,93,2024-08-21,01:02:00,1,20.33,0.0,20.33,8.79,credit_card,completed,0
2861,2612,345,2024-11-16,22:03:00,1,88.45,6.23,82.22,23.34,debit_card,completed,0
2862,2612,374,2022-04-16,01:47:00,1,65.0,0.0,65.0,21.91,wallet,cancelled,1
2863,2614,31,2025-09-07,13:20:00,1,17.44,0.0,17.44,7.29,credit_card,completed,0
2864,2614,146,2025-03-06,18:19:00,1,22.96,0.0,22.96,8.85,credit_card,pending,1
2865,2614,371,2023-07-04,20:47:00,2,238.15,0.0,476.3,173.41,credit_card,completed,1
2866,2614,359,2024-01-06,06:55:00,1,55.21,0.0,55.21,17.11,debit_card,pending,1
2867,2615,111,2025-01-03,17:03:00,1,29.09,0.0,29.09,8.57,wallet,completed,0
2868,2615,115,2022-12-30,17:27:00,1,19.53,0.0,19.53,5.36,credit_card,completed,1
2869,2615,152,2025-11-22,16:04:00,2,83.13,0.0,166.27,52.08,credit_card,completed,1
2870,2615,339,2024-01-16,10:20:00,1,13.89,1.12,12.76,5.09,debit_card,completed,1
2871,2617,444,2025-11-17,17:23:00,1,42.55,0.0,42.55,11.35,paypal,completed,0
2872,2617,399,2022-10-11,04:50:00,2,15.46,0.0,30.92,12.1,paypal,returned,1
2873,2617,463,2024-08-30,02:34:00,1,47.99,0.0,47.99,13.3,credit_card,completed,1
2874,2617,190,2024-09-07,12:16:00,1,4.98,0.0,4.98,1.26,paypal,completed,1
2875,2617,68,2024-09-11,13:10:00,1,18.01,0.0,18.01,5.34,wallet,completed,1
2876,2618,328,2025-07-15,00:40:00,2,35.25,0.0,70.49,25.67,paypal,completed,0
2877,2619,265,2022-09-06,07:42:00,1,9.77,0.0,9.77,3.43,paypal,completed,0
2878,2619,112,2025-11-15,10:18:00,1,8.69,0.0,8.69,2.49,bank_transfer,completed,1
2879,2619,143,2025-03-12,19:48:00,1,21.84,0.0,21.84,8.86,paypal,completed,1
2880,2619,340,2021-12-19,14:55:00,1,18.03,0.0,18.03,7.46,bank_transfer,completed,1
2881,2620,474,2025-11-10,04:43:00,1,20.21,0.0,20.21,5.5,credit_card,completed,0
2882,2620,422,2023-05-13,20:20:00,1,12.43,0.0,12.43,5.09,wallet,completed,1
2883,2620,247,2024-12-05,21:54:00,1,5.14,0.0,5.14,2.01,bank_transfer,completed,1
2884,2621,186,2023-03-08,15:24:00,1,75.74,0.0,75.74,22.38,credit_card,completed,0
2885,2622,148,2023-09-01,01:52:00,2,544.27,0.0,1088.54,449.4,paypal,cancelled,0
2886,2622,88,2025-07-10,02:22:00,3,7.57,0.0,22.72,9.34,credit_card,completed,1
2887,2623,405,2026-01-15,13:50:00,2,35.98,0.0,71.97,30.02,debit_card,pending,0
2888,2623,121,2025-03-14,06:27:00,1,9.21,0.0,9.21,2.94,debit_card,completed,1
2889,2629,39,2023-04-21,03:14:00,2,32.44,0.0,64.89,17.19,debit_card,completed,0
2890,2630,65,2023-06-26,18:28:00,3,13.26,0.0,39.79,17.49,debit_card,completed,0
2891,2631,402,2025-04-25,19:52:00,3,252.49,0.0,757.48,220.46,debit_card,completed,0
2892,2631,86,2022-01-02,13:46:00,2,16.34,0.0,32.68,9.54,credit_card,pending,1
2893,2631,489,2024-02-26,18:13:00,2,21.67,0.0,43.34,17.56,wallet,completed,1
2894,2631,108,2023-03-24,02:47:00,3,66.73,0.0,200.18,51.21,wallet,completed,1
2895,2632,408,2022-12-05,11:49:00,1,76.29,0.0,76.29,31.64,debit_card,completed,0
2896,2633,190,2022-10-26,12:30:00,1,4.84,0.49,4.35,1.36,credit_card,completed,0
2897,2633,308,2024-11-04,11:19:00,3,29.48,0.0,88.43,38.79,debit_card,completed,1
2898,2636,380,2025-12-04,21:49:00,1,23.82,0.0,23.82,6.19,credit_card,completed,0
2899,2636,455,2026-02-01,18:21:00,1,20.1,0.0,20.1,7.31,wallet,completed,1
2900,2636,256,2023-04-27,23:53:00,1,35.09,0.0,35.09,9.26,debit_card,completed,1
2901,2639,144,2026-02-25,14:07:00,1,54.66,0.0,54.66,14.08,debit_card,completed,0
2902,2639,424,2025-04-30,12:17:00,1,22.53,0.0,22.53,8.26,debit_card,completed,1
2903,2640,244,2024-08-26,07:04:00,1,259.91,0.0,259.91,103.77,credit_card,completed,0
2904,2643,86,2026-02-04,18:21:00,1,16.84,0.0,16.84,4.69,credit_card,completed,0
2905,2643,310,2024-11-01,12:12:00,1,68.63,0.0,68.63,21.47,paypal,completed,1
2906,2645,121,2023-07-09,15:02:00,1,9.9,0.0,9.9,2.83,bank_transfer,completed,0
2907,2645,309,2024-03-31,01:17:00,1,10.0,0.0,10.0,2.62,debit_card,completed,1
2908,2645,39,2024-01-17,11:29:00,1,32.35,0.0,32.35,8.61,paypal,cancelled,1
2909,2647,78,2023-12-07,21:37:00,1,8.25,0.0,8.25,2.14,bank_transfer,completed,0
2910,2649,93,2022-10-19,13:31:00,1,20.61,0.0,20.61,8.75,wallet,completed,0
2911,2649,361,2023-09-20,05:07:00,1,53.88,0.0,53.88,24.02,paypal,returned,1
2912,2650,228,2024-10-02,14:09:00,1,38.14,0.0,38.14,15.27,debit_card,completed,0
2913,2651,379,2025-03-16,10:25:00,3,492.62,0.0,1477.87,612.26,wallet,cancelled,0
2914,2651,213,2022-12-08,04:26:00,2,16.86,0.0,33.72,13.82,bank_transfer,completed,1
2915,2653,457,2025-12-04,21:49:00,2,12.92,1.56,22.72,10.09,paypal,completed,0
2916,2653,180,2025-10-14,06:54:00,1,88.11,0.0,88.11,21.39,wallet,completed,1
2917,2656,95,2024-08-19,04:42:00,1,27.28,0.0,27.28,7.88,credit_card,completed,0
2918,2657,487,2025-04-24,11:00:00,1,13.52,0.0,13.52,4.66,paypal,pending,0
2919,2657,93,2023-08-27,07:42:00,3,20.44,0.0,61.31,26.32,paypal,completed,1
2920,2663,293,2023-07-16,04:20:00,2,22.76,0.0,45.52,10.97,credit_card,completed,0
2921,2664,22,2025-08-24,01:40:00,2,140.73,0.0,281.45,79.9,paypal,pending,0
2922,2664,399,2023-08-26,06:40:00,3,15.55,0.0,46.66,18.11,debit_card,completed,1
2923,2665,254,2026-01-21,09:45:00,2,20.86,0.0,41.71,13.88,credit_card,completed,0
2924,2665,294,2022-11-25,13:34:00,1,63.77,0.0,63.77,23.09,wallet,completed,1
2925,2666,54,2025-05-17,04:19:00,1,7.75,0.0,7.75,2.08,paypal,completed,0
2926,2667,437,2022-11-27,16:36:00,1,49.46,0.0,49.46,13.55,credit_card,completed,0
2927,2667,147,2025-01-12,03:12:00,2,193.34,0.0,386.67,114.86,debit_card,completed,1
2928,2667,234,2024-08-26,19:35:00,1,744.71,0.0,744.71,226.5,credit_card,completed,1
2929,2667,394,2021-09-15,15:08:00,2,16.54,0.0,33.08,9.92,credit_card,completed,1
2930,2668,231,2021-11-14,21:55:00,3,360.38,0.0,1081.13,321.7,bank_transfer,pending,0
2931,2668,465,2025-06-10,13:29:00,1,123.22,0.0,123.22,31.8,wallet,completed,1
2932,2668,428,2021-12-21,07:37:00,2,13.73,0.0,27.46,7.0,paypal,completed,1
2933,2670,2,2025-04-28,11:36:00,2,11.74,0.0,23.49,9.24,credit_card,completed,0
2934,2673,441,2024-12-05,23:09:00,1,195.83,0.0,195.83,53.03,bank_transfer,pending,0
2935,2674,217,2022-08-25,19:09:00,1,4.79,0.0,4.79,1.43,paypal,cancelled,0
2936,2675,18,2022-02-01,13:46:00,1,32.66,0.0,32.66,10.57,debit_card,completed,0
2937,2676,106,2024-12-11,04:01:00,1,87.23,0.0,87.23,36.78,bank_transfer,completed,0
2938,2678,382,2023-04-20,06:56:00,1,42.82,0.0,42.82,17.55,bank_transfer,completed,0
2939,2682,170,2021-07-07,02:18:00,1,19.52,0.0,19.52,7.81,credit_card,completed,0
